v:X0014A,v:X0014B,v:X0014C,v:X0013A,v:X0013B,v:X0013C,c:X0013A:BUS8A,c:X0013B:BUS8B,c:X0013C:BUS8C,c:BUS9A:X0014A,c:BUS9B:X0014B,c:BUS9C:X0014C
435834.0,-232911.1,-202922.92,434974.66,-253963.53,-181011.11,-86.175896,324.4845,-238.30861,-131.99226,-232.01686,364.00912
436176.9,-218845.98,-217330.92,436253.1,-240378.98,-195874.1,-98.36124,327.56436,-229.20314,-118.92863,-242.64532,361.57394
435899.97,-204469.88,-231430.08,436911.56,-226452.84,-210458.73,-110.40689,330.17883,-219.77196,-105.69597,-252.92899,358.62494
435003.6,-189803.2,-245200.38,436949.2,-212204.89,-224744.3,-122.2957,332.32416,-210.02847,-92.31311,-262.8532,355.16632
433489.03,-174866.81,-258622.22,436365.88,-197655.39,-238710.48,-134.01073,333.99722,-199.9865,-78.79905,-272.40393,351.203
431358.47,-159681.92,-271676.56,435162.44,-182825.0,-252337.45,-145.53531,335.19565,-189.66032,-65.17301,-281.56757,346.74057
428614.94,-144270.11,-284344.8,433340.62,-167734.8,-265605.84,-156.85307,335.9177,-179.06462,-51.454357,-290.33105,341.7854
425262.3,-128653.29,-296609.03,430903.0,-152406.23,-278496.78,-167.94789,336.16232,-168.21443,-37.662582,-298.68198,336.34454
421305.34,-112853.63,-308451.72,427853.03,-136861.1,-290991.97,-178.80397,335.92917,-157.1252,-23.81729,-306.60843,330.42572
416749.72,-96893.61,-319856.1,424195.1,-121121.46,-303073.62,-189.40587,335.21854,-145.81267,-9.93816,-314.09915,324.03732
411601.84,-80795.9,-330805.94,419934.3,-105209.71,-314724.6,-199.73856,334.0315,-134.29294,3.955086,-321.14352,317.18842
405869.06,-64583.367,-341285.7,415076.8,-89148.46,-325928.34,-209.78737,332.36975,-122.58238,17.842709,-327.7315,309.8888
399559.5,-48279.062,-351280.44,409629.47,-72960.54,-336668.9,-219.53802,330.2357,-110.697655,31.704973,-333.85376,302.1488
392682.16,-31906.15,-360776.0,403600.0,-56668.94,-346931.06,-228.97672,327.63235,-98.65564,45.522186,-339.50162,293.97943
385246.8,-15487.899,-369758.9,396997.03,-40296.812,-356700.22,-238.09004,324.5635,-86.47346,59.27472,-344.667,285.39227
377264.0,952.3598,-378216.34,389829.88,-23867.42,-365962.47,-246.8651,321.0335,-74.16841,72.94302,-349.34262,276.3996
368745.06,17391.266,-386136.3,382108.78,-7404.1123,-374704.7,-255.28943,317.04742,-61.75799,86.50768,-353.5218,267.01413
359702.12,33805.457,-393507.56,373844.7,9069.719,-382914.4,-263.35104,312.61084,-49.259815,99.94942,-357.19864,257.2492
350148.03,50171.61,-400319.62,365049.3,25530.67,-390580.0,-271.03845,307.73007,-36.691635,113.24913,-360.36786,247.11871
340096.34,66466.46,-406562.8,355735.22,41955.35,-397690.56,-278.34073,302.41205,-24.071314,126.38791,-363.02496,236.63707
329561.38,82666.87,-412228.25,345915.56,58320.418,-404235.97,-285.24753,296.6643,-11.416778,139.34709,-365.1662,225.81912
318558.1,98749.79,-417307.88,335604.34,74602.61,-410206.97,-291.74893,290.49493,1.2540009,152.10825,-366.7885,214.68028
307102.12,114692.39,-421794.5,324816.22,90778.8,-415595.0,-297.83566,283.91266,13.9230175,164.65324,-367.8896,203.23636
295209.72,130472.0,-425681.72,313566.5,106825.984,-420392.47,-303.49908,276.92682,26.572264,176.96426,-368.46786,191.50362
282897.8,146066.2,-428964.03,301871.2,122721.375,-424592.56,-308.73117,269.54742,39.183754,189.0238,-368.52252,179.49873
270183.9,161452.84,-431636.75,289746.9,138442.36,-428189.25,-313.52448,261.7849,51.739567,200.81474,-368.0535,167.23877
257086.06,176610.03,-433696.1,277210.88,153966.6,-431177.47,-317.87216,253.65031,64.221855,212.32031,-367.06146,154.74117
243622.88,191516.27,-435139.12,264280.9,169272.05,-433552.97,-321.7681,245.15524,76.61286,223.52415,-365.54782,142.02365
229813.48,206150.34,-435963.8,250975.39,184336.95,-435312.34,-325.20682,236.31183,88.89498,234.41039,-363.5147,129.10431
215677.52,220491.47,-436168.97,237313.23,199139.89,-436453.12,-328.18344,227.13268,101.05075,244.9635,-360.96503,116.00152
201235.05,234519.27,-435754.3,223313.86,213659.83,-436973.7,-330.69373,217.63083,113.0629,255.16852,-357.9024,102.733864
186506.62,248213.8,-434720.44,208997.12,227876.16,-436873.28,-332.73413,207.81978,124.91437,265.01093,-354.33115,89.32022
171513.16,261555.61,-433068.78,194383.4,241768.66,-436152.06,-334.3018,197.7135,136.5883,274.47678,-350.2564,75.77964
156275.97,274525.72,-430801.7,179493.44,255317.6,-434811.03,-335.39447,187.32632,148.06815,283.55255,-345.6839,62.131363
140816.7,287105.75,-427922.44,164348.4,268503.72,-432852.12,-336.01056,176.67299,159.33757,292.22537,-340.62015,48.39479
125157.32,299277.75,-424435.1,148969.83,281308.28,-430278.12,-336.14914,165.76857,170.38058,300.48294,-335.0724,34.58944
109320.086,311024.47,-420344.56,133379.55,293713.12,-427092.66,-335.81003,154.62851,181.1815,308.3135,-329.04843,20.73493
93327.51,322329.22,-415656.72,117599.71,305700.56,-423300.28,-334.99365,143.26866,191.72498,315.70593,-322.5569,6.8509536
77202.3,333175.94,-410378.22,101652.766,317253.6,-418906.34,-333.70117,131.70515,201.996,322.64975,-315.60696,-7.04276
60967.383,343549.16,-404516.53,85561.37,328355.78,-413917.16,-331.9344,119.954384,211.98001,329.13504,-308.20856,-20.926466
44645.83,353434.2,-398080.03,69348.38,338991.34,-408339.75,-329.69583,108.033066,221.66277,335.15262,-300.3722,-34.780437
28260.828,362816.97,-391077.8,53036.85,349145.2,-402182.06,-326.9887,95.95819,231.03052,340.6939,-292.10895,-48.584984
11835.67,371684.2,-383519.84,36649.957,358802.88,-395452.84,-323.81693,83.74698,240.06995,345.7511,-283.4306,-62.320496
-4606.3096,380023.22,-375416.9,20210.99,367950.7,-388161.66,-320.185,71.416794,248.7682,350.31693,-274.3495,-75.967445
-21041.742,387822.2,-366780.44,3743.309,376575.6,-380318.9,-316.09808,58.985165,257.1129,354.38495,-264.87848,-89.506454
-37447.273,395070.06,-357622.78,-12729.691,384665.38,-371935.66,-311.562,46.46979,265.09222,357.94937,-255.0311,-102.91827
-53799.594,401756.53,-347956.94,-29184.604,392208.5,-363023.9,-306.58328,33.88848,272.6948,361.00513,-244.82129,-116.18383
-70075.46,407872.06,-337796.6,-45598.04,399194.3,-353596.25,-301.16895,21.259104,279.90985,363.54788,-234.2636,-129.28429
-86251.74,413408.0,-327156.25,-61946.68,405612.8,-343666.16,-295.3267,8.599551,286.72714,365.57404,-223.373,-142.20103
-102305.46,418356.44,-316050.97,-78207.3,411454.97,-333247.66,-289.06476,-4.072221,293.137,367.0807,-212.16498,-154.91571
-118213.8,422710.38,-304496.6,-94356.78,416712.4,-322355.62,-282.39206,-16.738214,299.13028,368.0657,-200.65547,-167.41023
-133954.14,426463.62,-292509.5,-110372.19,421377.7,-311005.5,-275.31805,-29.380447,304.69852,368.52768,-188.86081,-179.66687
-149504.12,429610.84,-280106.72,-126230.75,425444.16,-299213.4,-267.85275,-41.980995,309.83377,368.46597,-176.79778,-191.66818
-164841.67,432147.6,-267305.9,-141909.92,428906.03,-286996.12,-260.00677,-54.521976,314.52875,367.8806,-164.48349,-203.39714
-179944.95,434070.2,-254125.23,-157387.45,431758.44,-274371.0,-251.79121,-66.98556,318.77676,366.77252,-151.93546,-214.83707
-194792.53,435375.97,-240583.44,-172641.31,433997.28,-261355.97,-243.2178,-79.35398,322.57178,365.1432,-139.1715,-225.9717
-209363.3,436063.06,-226699.77,-187649.84,435619.4,-247969.55,-234.29874,-91.60966,325.9084,362.99496,-126.20976,-236.78522
-223636.55,436130.47,-212493.92,-202391.7,436622.47,-234230.75,-225.04669,-103.73516,328.78186,360.33093,-113.06867,-247.26225
-237592.0,435578.12,-197986.12,-216845.95,437005.06,-220159.1,-215.47484,-115.71324,331.18808,357.15482,-99.76691,-257.3879
-251209.81,434406.8,-183196.98,-230992.05,436766.62,-205774.58,-205.59682,-127.52683,333.12366,353.4712,-86.32337,-267.14783
-264470.66,432618.16,-168147.5,-244809.89,435907.56,-191097.66,-195.4267,-139.15912,334.58582,349.28528,-72.75717,-276.5281
-277355.66,430214.72,-152859.06,-258279.84,434429.0,-176149.16,-184.97893,-150.59358,335.5725,344.603,-59.087593,-285.5154
-289846.53,427199.94,-137353.42,-271382.78,432333.12,-160950.36,-174.26833,-161.814,336.08234,339.43106,-45.33406,-294.097
-301925.5,423578.1,-121652.58,-284100.06,429622.88,-145522.84,-163.31012,-172.80444,336.11456,333.77673,-31.516108,-302.26065
-313575.44,419354.3,-105778.87,-296413.62,426302.12,-129888.516,-152.11987,-183.54929,335.66916,327.64813,-17.653374,-309.99475
-324779.75,414534.6,-89754.836,-308305.97,422375.6,-114069.625,-140.71347,-194.0333,334.74677,321.05392,-3.7655513,-317.2884
-335522.56,409125.8,-73603.26,-319760.2,417848.8,-98088.625,-129.10707,-204.24162,333.3487,314.00348,10.127629,-324.1311
-345788.56,403135.62,-57347.086,-330760.03,412728.25,-81968.24,-117.31714,-214.15979,331.47693,306.5068,24.006426,-330.51324
-355563.16,396572.6,-41009.42,-341289.84,407021.22,-65731.375,-105.36045,-223.77367,329.13412,298.5746,37.85112,-336.4257
-364832.5,389445.97,-24613.48,-351334.66,400735.75,-49401.098,-93.25399,-233.06961,326.3236,290.21805,51.64203,-341.86008
-373583.38,381765.94,-8182.5635,-360880.2,393880.8,-33000.617,-81.014946,-242.03442,323.04938,281.4491,65.35956,-346.80865
-381803.4,373543.4,8259.982,-369912.9,386466.16,-16553.24,-68.66072,-250.65533,319.31604,272.2802,78.9842,-351.2644
-389480.84,364790.06,24690.791,-378419.97,378502.28,-82.33943,-56.208897,-258.92004,315.12894,262.7244,92.496605,-355.221
-396604.8,355518.3,41086.51,-386389.25,370000.56,16388.68,-43.67722,-266.8168,310.49402,252.79524,105.877556,-358.6728
-403165.2,345741.34,57423.844,-393809.44,360973.03,32836.41,-31.083508,-274.33432,305.41782,242.50685,119.10804,-361.6149
-409152.66,335473.06,73679.58,-400670.0,351432.53,49237.48,-18.44566,-281.46194,299.90762,231.87386,132.16925,-364.04312
-414558.66,324728.06,89830.6,-406961.22,341392.62,65568.58,-5.7816486,-288.18954,293.9712,220.91136,145.04265,-365.954
-419375.6,313521.62,105853.98,-412674.1,330867.6,81806.5,6.890511,-294.50754,287.617,209.63495,157.70993,-367.34488
-423596.56,301869.62,121726.92,-417800.56,319872.38,97928.164,19.552818,-300.40692,280.85413,198.06064,170.1531,-368.21375
-427215.56,289788.66,137426.89,-422333.28,308422.62,113910.67,32.187313,-305.87943,273.6921,186.20488,182.35448,-368.55936
-430227.47,277295.9,152931.56,-426265.88,296534.56,129731.305,44.776085,-310.91727,266.14117,174.0845,194.29672,-368.38123
-432628.0,264409.1,168218.92,-429592.72,284225.12,145367.58,57.301247,-315.5133,258.21207,161.71675,205.96286,-367.67963
-434413.75,251146.53,183267.22,-432309.1,271511.8,160797.28,69.74501,-319.66104,249.91603,149.11919,217.33632,-366.4555
-435582.2,237527.08,198055.1,-434411.12,258412.66,175998.48,82.08972,-323.35458,241.26486,136.30972,228.40094,-364.71066
-436131.62,223570.1,212561.52,-435895.84,244946.27,190949.58,94.317856,-326.5887,232.27086,123.30656,239.14099,-362.44754
-436061.28,209295.4,226765.88,-436761.12,231131.8,205629.33,106.41203,-329.35883,222.9468,110.12817,249.5412,-359.66937
-435371.28,194723.3,240648.0,-437005.75,216988.89,220016.86,118.35502,-331.66092,213.3059,96.79328,259.5868,-356.38007
-434062.62,179874.47,254188.14,-436629.34,202537.61,234091.75,130.12984,-333.4917,203.36186,83.32085,269.26352,-352.58435
-432137.1,164770.03,267367.06,-435632.47,187798.5,247833.97,141.71971,-334.84854,193.12881,69.73002,278.5576,-348.2876
-429597.5,149431.45,280166.06,-434016.53,172792.53,261224.02,153.1082,-335.7295,182.6213,56.040092,287.45584,-343.4959
-426447.44,133880.52,292566.9,-431783.84,157541.0,274242.84,164.27905,-336.1333,171.85426,42.27054,295.9456,-338.21613
-422691.34,118139.33,304552.0,-428937.56,142065.61,286871.94,175.21638,-336.05936,160.84297,28.440914,304.01477,-332.4557
-418334.6,102230.26,316104.34,-425481.72,126388.32,299093.4,185.90466,-335.50778,149.60312,14.57088,311.65195,-326.22284
-413383.38,86175.91,327207.44,-421421.25,110531.44,310889.8,196.32872,-334.47937,138.15067,0.68014216,318.84625,-319.5264
-407844.7,69999.1,337845.6,-416761.94,94517.5,322244.44,206.47379,-332.97568,126.5019,-13.211557,325.58746,-312.3759
-401726.44,53722.82,348003.62,-411510.4,78369.24,333141.16,216.32542,-330.9988,114.673386,-27.084478,331.86597,-304.7815
-395037.34,37370.19,357667.16,-405674.06,62109.63,343564.44,225.86966,-328.5516,102.68192,-40.918907,337.67288,-296.75397
-387786.84,20964.46,366822.38,-399261.25,45761.75,353499.5,235.09299,-325.63757,90.54457,-54.695183,342.99994,-288.30478
-379985.3,4528.9365,375456.38,-392281.06,29348.846,362932.22,243.98232,-322.26086,78.27856,-68.39374,347.8396,-279.44586
-371643.75,-11913.023,383556.78,-384743.44,12894.237,371849.2,252.52498,-318.4263,65.90131,-81.995094,352.18494,-270.18985
-362774.1,-28338.055,391112.16,-376659.06,-3578.6997,380237.75,260.70883,-314.13925,53.430416,-95.479935,356.02982,-260.54987
-353388.94,-44722.816,398111.75,-368039.4,-20046.559,388085.97,268.52225,-309.40582,40.883575,-108.829094,359.36874,-250.53966
-343501.56,-61044.023,404545.6,-358896.78,-36485.938,395382.72,275.9541,-304.23273,28.278624,-122.0236,362.19702,-240.17342
-333126.06,-77278.484,410404.56,-349244.12,-52873.465,402117.6,282.9938,-298.62726,15.633466,-135.0447,364.5106,-229.46588
-322277.16,-93403.13,415680.3,-339095.16,-69185.86,408281.03,289.63132,-292.59738,2.9660668,-147.87389,366.30615,-218.43225
-310970.3,-109395.05,420365.34,-328464.3,-85399.945,413864.28,295.85718,-286.1516,-9.705567,-160.49294,367.58118,-207.08824
-299221.53,-125231.5,424453.03,-317366.72,-101492.68,418859.4,301.6626,-279.2992,-22.363419,-172.8839,368.33383,-195.44992
-287047.56,-140890.0,427937.56,-305818.12,-117441.17,423259.3,307.0393,-272.0498,-34.989494,-185.02917,368.56305,-183.53387
-274465.66,-156348.28,430813.94,-293834.94,-133222.78,427057.72,311.9796,-264.4138,-47.565845,-196.91151,368.26852,-171.35701
-261493.75,-171584.39,433078.12,-281434.22,-148815.06,430249.28,316.4766,-256.40198,-60.074604,-208.51402,367.45068,-158.93665
-248150.23,-186576.66,434726.88,-268633.56,-164195.86,432829.44,320.5238,-248.02583,-72.49798,-219.82022,366.11066,-146.29044
-234454.08,-201303.8,435757.88,-255451.17,-179343.34,434794.5,324.1156,-239.29729,-84.81831,-230.81403,364.25037,-133.43633
-220424.75,-215744.86,436169.62,-241905.77,-194235.95,436141.72,327.24683,-230.22873,-97.018105,-241.47984,361.87247,-120.39262
-206082.19,-229879.34,435961.53,-228016.6,-208852.53,436869.12,329.9131,-220.83305,-109.080025,-251.8025,358.98035,-107.177826
-191446.78,-243687.16,435133.94,-213803.4,-223172.34,436975.75,332.11053,-211.12361,-120.98693,-261.76736,355.5781,-93.81074
-176539.31,-257148.69,433688.0,-199286.39,-237175.02,436461.4,333.83612,-201.1142,-132.72191,-271.3602,351.67056,-80.31034
-161380.97,-270244.78,431625.75,-184486.17,-250840.64,435326.8,335.08734,-190.81903,-144.2683,-280.56744,347.26328,-66.69582
-145993.3,-282956.84,428950.16,-169423.78,-264149.8,433573.6,335.8624,-180.2527,-155.6097,-289.376,342.36252,-52.98653
-130398.164,-295266.8,425664.97,-154120.64,-277083.62,431204.25,336.16016,-169.43019,-166.72997,-297.77332,336.97525,-39.201942
-114617.73,-307157.2,421774.9,-138598.47,-289623.7,428222.16,335.9802,-158.36687,-177.61333,-305.74747,331.1091,-25.361649
-98674.41,-318611.1,417285.5,-122879.336,-301752.2,424631.53,335.32278,-147.07846,-188.24431,-313.2871,324.77243,-11.485312
-82590.87,-329612.22,412203.1,-106985.586,-313451.88,420437.47,334.18878,-135.581,-198.60779,-320.3816,317.97424,2.4073431
-66389.96,-340144.94,406534.9,-90939.81,-324706.12,415645.94,332.57983,-123.89078,-208.68906,-327.02075,310.72418,16.296574
-50094.715,-350194.3,400289.03,-74764.805,-335498.94,410263.75,330.49823,-112.02446,-218.47377,-333.1952,303.03256,30.162642
-33728.277,-359746.03,393474.3,-58483.56,-345815.0,404298.56,327.94696,-99.99894,-227.94801,-338.89615,294.9103,43.98584
-17313.912,-368786.53,386100.47,-42119.207,-355639.62,397758.84,324.92966,-87.83134,-237.09831,-344.11554,286.369,57.74653
-874.9416,-377302.97,378177.94,-25695.006,-364958.88,390653.88,321.45062,-75.53894,-245.91168,-348.8459,277.42075,71.42515
15565.272,-385283.25,369717.97,-9234.292,-373759.5,382993.78,317.51483,-63.13923,-254.3756,-353.08054,268.07825,85.002266
31983.367,-392716.03,360732.66,7239.544,-382028.97,374789.44,313.12787,-50.649864,-262.478,-356.81342,258.35483,98.45858
48356.01,-399590.72,351234.7,23703.092,-389755.56,366052.47,308.29602,-38.088596,-270.2074,-360.03925,248.26427,111.77499
64659.94,-405897.56,341237.62,40132.957,-396928.3,356795.34,303.0261,-25.473253,-277.55286,-362.75345,237.8209,124.93255
80871.984,-411627.62,330755.62,56505.79,-403536.97,347031.2,297.3256,-12.821727,-284.50388,-364.95215,227.03958,137.91257
96969.11,-416772.72,319803.62,72798.336,-409572.22,336773.88,291.20258,-0.15197955,-291.0506,-366.63223,215.93562,150.69662
112928.43,-421325.56,308397.16,88987.43,-415025.44,326038.0,284.66577,12.517991,-297.18378,-367.79132,204.5248,163.26651
128727.28,-425279.7,296552.44,105050.07,-419888.88,314838.8,277.72443,25.170208,-302.89462,-368.42773,192.82333,175.60439
144343.19,-428629.47,284286.28,120963.44,-424155.66,303192.22,270.38834,37.786728,-308.17508,-368.5406,180.84785,187.69272
159754.0,-431370.16,271616.16,136704.9,-427819.66,291114.75,262.66797,50.349632,-313.0176,-368.12973,168.61539,199.51433
174937.77,-433497.8,258560.05,152252.11,-430875.72,278623.6,254.5743,62.841038,-317.41534,-367.19574,156.14331,211.05241
189872.95,-435009.47,245136.52,167582.95,-433319.47,265736.53,246.11884,75.243164,-321.362,-365.73993,143.44934,222.29057
204538.31,-435902.94,231364.62,182675.64,-435147.44,252471.81,237.3136,87.53838,-324.852,-363.76437,130.55153,233.21284
218913.03,-436176.97,217263.95,197508.73,-436357.06,238848.31,228.17111,99.70921,-327.88034,-361.27188,117.46819,243.8037
232976.64,-435831.2,202854.55,212061.16,-436946.56,224885.4,218.7044,111.73831,-330.44272,-358.26602,104.217926,254.0481
246709.19,-434866.06,188156.86,226312.22,-436915.16,210602.94,208.92697,123.60855,-332.53552,-354.75104,90.819565,263.93146
260091.14,-433282.94,173191.8,240241.69,-436262.88,196021.17,198.85269,135.30307,-334.15576,-350.7319,77.29214,273.4398
273103.5,-431084.12,157980.62,253829.77,-434990.62,181160.86,188.49588,146.80525,-335.30115,-346.2144,63.654877,282.5595
285727.75,-428272.72,142544.95,267057.12,-433100.25,166043.11,177.87125,158.0988,-335.97003,-341.2049,49.927162,291.2777
297945.97,-424852.7,126906.71,279905.0,-430594.4,150689.4,166.99388,169.16765,-336.16153,-335.7105,36.1285,299.582
309740.8,-420828.94,111088.125,292355.1,-427476.66,135121.56,155.87924,179.99608,-335.8753,-329.73904,22.278505,307.46054
321095.47,-416207.16,95111.68,304389.78,-423751.47,119361.7,144.54306,190.56876,-335.11182,-323.29904,8.396855,314.90216
331993.84,-410993.9,79000.08,315991.88,-419424.1,103432.23,133.00145,200.8707,-333.87216,-316.39957,-5.496725,321.8963
342420.44,-405196.66,62776.207,327144.94,-414500.72,87355.766,121.2708,210.88725,-332.15805,-309.0505,-19.382494,328.43298
352360.44,-398823.56,46463.13,337833.12,-408988.3,71155.17,109.367775,220.60417,-329.97195,-301.26224,-33.24072,334.50296
361799.7,-391883.72,30084.027,348041.22,-402894.7,54853.453,97.309296,230.00764,-327.31693,-293.04587,-47.051716,340.0976
370724.84,-384387.0,13662.173,357754.75,-396228.53,38473.79,85.11249,239.0843,-324.19678,-284.41306,-60.79585,345.2089
379123.16,-376344.06,-2779.0967,366959.88,-388999.3,22039.447,72.7947,247.82124,-320.61594,-275.37607,-74.4536,349.82968
386982.72,-367766.28,-19216.418,375643.53,-381217.3,5573.7876,60.373486,256.206,-316.57947,-265.94775,-88.00554,353.9533
394292.34,-358665.9,-35626.43,383793.34,-372893.56,-10899.794,47.86651,264.2266,-312.0931,-256.1415,-101.43242,357.57394
401041.66,-349055.84,-51985.816,391397.78,-364039.9,-27357.887,35.291542,271.87167,-307.16324,-245.97128,-114.715164,360.68643
407221.1,-338949.75,-68271.33,398446.03,-354668.94,-43777.1,22.666456,279.1304,-301.79684,-235.4515,-127.83488,363.28638
412821.84,-328362.0,-84459.82,404928.06,-344793.97,-60134.105,10.00921,285.9924,-296.0016,-224.59715,-140.77292,365.3701
417835.94,-317307.62,-100528.3,410834.7,-334429.03,-76405.66,-2.6622066,292.44794,-289.7857,-213.42363,-153.51093,366.93454
422256.25,-305802.34,-116453.914,416157.47,-323588.84,-92568.625,-15.329806,298.48785,-283.15805,-201.94682,-166.03076,367.97757
426076.53,-293862.5,-132214.05,420888.88,-312288.8,-108600.055,-27.97562,304.10364,-276.12802,-190.18303,-178.31467,368.49768
429291.34,-281505.06,-147786.28,425022.2,-300545.03,-124477.16,-40.58169,309.2873,-268.7056,-178.14897,-190.34517,368.49414
431896.1,-268747.6,-163148.52,428551.53,-288374.16,-140177.38,-53.130108,314.03146,-260.90137,-165.86176,-202.1052,367.96695
433887.12,-255608.2,-178278.9,431471.84,-275793.47,-155678.38,-65.60305,318.3294,-252.72636,-153.33884,-213.57802,366.91687
435261.53,-242105.6,-193155.95,433779.06,-262820.88,-170958.17,-77.98281,322.17508,-244.19226,-140.598,-224.74734,365.34537
436017.44,-228258.94,-207758.52,435469.8,-249474.8,-185995.02,-90.25181,325.56296,-235.31114,-127.65737,-235.5973,363.25467
436153.75,-214087.9,-222065.84,436541.75,-235774.2,-200767.56,-102.392586,328.48822,-226.09563,-114.535324,-246.11246,360.64777
435670.25,-199612.66,-236057.6,436993.34,-221738.56,-215254.8,-114.38786,330.9467,-216.55882,-101.25051,-256.27786,357.52838
434567.62,-184853.73,-249713.9,436823.94,-207387.8,-229436.14,-126.22059,332.93484,-206.71426,-87.821815,-266.0791,353.9009
432847.47,-169832.12,-263015.34,436033.78,-192742.33,-243291.45,-137.87395,334.4499,-196.57594,-74.268326,-275.5022,349.77054
430512.22,-154569.17,-275943.03,434624.0,-177822.95,-256801.03,-149.33134,335.48962,-186.15826,-60.609295,-284.5338,345.1431
427565.2,-139086.58,-288478.6,432596.6,-162650.89,-269945.7,-160.57648,336.05252,-175.47604,-46.864136,-293.16104,340.02518
424010.56,-123406.336,-300604.22,429954.44,-147247.69,-282706.72,-171.59338,336.13785,-164.54446,-33.052383,-301.3717,334.42407
419853.38,-107550.73,-312302.66,426701.28,-131635.25,-295066.03,-182.3664,335.74545,-153.37904,-19.193663,-309.15408,328.34775
415099.6,-91542.27,-323557.3,422841.75,-115835.74,-307006.03,-192.88023,334.87592,-141.99568,-5.3076644,-316.49713,321.8048
409755.9,-75403.74,-334352.16,418381.38,-99871.63,-318509.75,-203.11996,333.53052,-130.41055,8.585881,-323.39044,314.80457
403829.94,-59158.05,-344671.88,413326.44,-83765.6,-329560.84,-213.07104,331.71115,-118.64011,22.467232,-329.8242,307.35696
397330.1,-42828.297,-354501.78,407684.16,-67540.54,-340143.62,-222.71936,329.42044,-106.70108,36.316658,-335.78925,299.4726
390265.62,-26437.68,-363827.94,401462.53,-51219.504,-350243.03,-232.05122,326.66165,-94.61045,50.114487,-341.27713,291.16266
382646.6,-10009.493,-372637.1,394670.4,-34825.68,-359844.75,-241.05336,323.43875,-82.38538,63.841103,-346.28006,282.43896
374483.78,6432.919,-380916.7,387317.44,-18382.367,-368935.1,-249.713,319.75626,-70.04324,77.477,-350.7909,273.31387
365788.78,22866.19,-388654.97,379414.1,-1912.9279,-377501.16,-258.0178,315.6194,-57.601578,91.0028,-354.80322,263.8004
356574.0,39266.97,-395840.97,370971.53,14559.236,-385530.78,-265.956,311.03403,-45.078053,104.399284,-358.31137,253.91208
346852.53,55611.945,-402464.47,362001.8,31010.713,-393012.53,-273.51624,306.00668,-32.490463,117.64741,-361.3103,243.6629
336638.12,71877.89,-408516.03,352517.7,47418.12,-399935.78,-280.68777,300.54446,-19.85669,130.72835,-363.79584,233.06747
325945.38,88041.7,-413987.06,342532.6,63758.15,-406290.72,-287.4604,294.6551,-7.1946855,143.62352,-365.76437,222.14084
314789.4,104080.4,-418869.8,332060.72,80007.58,-412068.3,-293.8245,288.34692,5.4775515,156.3146,-367.21313,210.89851
303186.12,119971.19,-423157.3,321117.0,96143.31,-417260.3,-299.771,281.629,18.142008,168.78355,-368.14005,199.3565
291152.0,135691.5,-426843.47,309716.94,112142.414,-421859.34,-305.29147,274.5108,30.780682,181.01265,-368.54385,187.53119
278704.12,151218.98,-429923.1,297876.78,127982.15,-425858.94,-310.37808,267.00247,43.37561,192.98451,-368.4239,175.43939
265860.2,166531.58,-432391.75,285613.3,143640.02,-429253.3,-315.0236,259.11472,55.908886,204.68214,-367.78043,163.09827
252638.45,181607.52,-434245.97,272943.97,159093.77,-432037.72,-319.22147,250.85878,68.36269,216.08891,-366.6143,150.52538
239057.7,196425.39,-435483.1,259886.77,174321.42,-434208.2,-322.96576,242.24641,80.71934,227.1886,-364.9272,137.73857
225137.25,210964.12,-436101.38,246460.25,189301.36,-435761.6,-326.2511,233.28986,92.96126,237.96545,-362.7215,124.756035
210896.84,225203.06,-436099.9,232683.5,204012.28,-436695.78,-329.07288,224.00182,105.07106,248.40414,-360.00034,111.5962
196356.77,239121.98,-435478.75,218576.1,218433.31,-437009.4,-331.42706,214.3955,117.031555,258.48984,-356.7676,98.27779
181537.64,252701.11,-434238.75,204158.06,232543.92,-436702.0,-333.3103,204.48456,128.82573,268.20822,-353.02792,84.81971
166460.55,265921.12,-432381.66,189449.94,246324.1,-435774.03,-334.7199,194.28305,140.43684,277.54544,-348.78653,71.2411
151146.9,278763.25,-429910.12,174472.58,259754.22,-434226.78,-335.65384,183.80542,151.84842,286.48828,-344.04953,57.56124
135618.47,291209.22,-426827.7,159247.27,272815.22,-432062.5,-336.11075,173.06656,163.0442,295.02402,-338.8236,43.79959
119897.31,303241.38,-423138.7,143795.67,285488.56,-429284.22,-336.09003,162.08173,174.00832,303.14047,-333.11618,29.975697
104005.77,314842.62,-418848.4,128139.73,297756.2,-425895.9,-335.59167,150.86652,184.72514,310.82617,-326.9354,16.109201
87966.445,325996.47,-413962.9,112301.69,309600.7,-421902.38,-334.61636,139.43687,195.17949,318.0702,-320.28998,2.219811
71802.1,336687.03,-408489.12,96304.06,321005.22,-417309.28,-333.1655,127.80904,205.35646,324.86218,-313.18945,-11.672738
55535.73,346899.16,-402434.88,80169.59,331953.6,-412123.2,-331.24118,115.999565,215.24161,331.19254,-305.64383,-25.548702
39190.438,356618.3,-395808.75,63921.19,342430.22,-406351.44,-328.84613,104.02527,224.82086,337.05225,-297.66388,-39.388363
22789.453,365830.7,-388620.16,47581.965,352420.25,-400002.22,-325.9838,91.903175,234.08061,342.43298,-289.26093,-53.172054
6356.084,374523.22,-380879.28,31175.123,361909.47,-393084.6,-322.65823,79.6505,243.00772,347.3271,-280.4469,-66.88019
