v:X0014A,v:X0014B,v:X0014C,v:X0013A,v:X0013B,v:X0013C,c:X0013A:BUS8A,c:X0013B:BUS8B,c:X0013C:BUS8C,c:BUS9A:X0014A,c:BUS9B:X0014B,c:BUS9C:X0014C
145523.53,-265182.97,119659.45,75378.97,-22485.357,-52893.61,-360.1375,-2953.5063,3313.6438,693.74646,681.1048,-1374.8513
150513.31,-263627.94,113114.63,-138975.0,31257.104,107717.9,-897.9972,-2871.1667,3769.164,656.6903,723.7564,-1380.4468
155872.03,-261948.1,106076.06,-34489.668,1402.7305,33086.938,-2373.6858,-2584.6335,4958.3193,616.87445,766.0648,-1382.9393
161672.58,-260143.55,98470.97,159208.47,-46049.984,-113158.484,-1288.1428,-2961.498,4249.6406,575.1852,807.7079,-1382.8931
167938.67,-258200.03,90261.36,15956.771,-6302.7036,-9654.068,224.87923,-3402.5244,3177.6453,532.5723,848.3842,-1380.9565
174644.42,-256090.75,81446.34,-147219.17,33154.76,114064.41,-893.55133,-3162.9358,4056.4873,489.92752,887.84467,-1377.7721
181719.94,-253779.81,72059.88,29081.205,-14116.206,-14964.999,-1894.8145,-2991.0667,4885.881,447.9794,925.9138,-1373.8932
189062.03,-251226.39,62164.355,154475.62,-43042.49,-111433.13,-308.00174,-3472.2915,3780.2935,407.21866,962.501,-1369.7196
196548.05,-248389.33,51841.277,-48504.94,10773.122,37731.816,606.4809,-3737.8337,3131.3528,367.8577,997.59863,-1365.4564
204050.56,-245231.28,41180.727,-132928.06,29156.613,103771.45,-945.45715,-3383.4768,4328.934,329.8327,1031.2709,-1361.1036
211451.12,-241722.06,30270.947,85724.33,-27734.1,-57990.23,-1341.1952,-3360.295,4701.49,292.84534,1063.6316,-1356.4769
218651.4,-237840.75,19189.338,123834.984,-33861.85,-89973.13,463.7847,-3876.8079,3413.0232,256.43134,1094.8192,-1351.2505
225580.39,-233576.47,7996.07,-102396.79,24411.828,77984.96,649.3135,-3944.2517,3294.9382,220.04109,1124.9712,-1345.0122
232196.86,-228927.81,-3269.0454,-93281.89,18584.533,74697.35,-1025.3654,-3562.1467,4587.512,183.12555,1154.2013,-1337.3269
238487.8,-223901.27,-14586.526,131371.55,-38331.758,-93039.78,-689.6809,-3719.192,4408.873,145.21643,1182.5815,-1327.798
244463.1,-218508.78,-25954.316,77237.29,-20826.934,-56410.35,1105.7261,-4213.125,3107.399,105.98828,1210.1315,-1316.1198
250147.42,-212765.0,-37382.43,-133891.36,32232.9,101658.45,621.78815,-4100.444,3478.6558,65.296974,1236.8153,-1302.1123
255570.39,-206684.44,-48885.957,-34506.3,3797.267,30709.035,-816.3362,-3777.326,4593.662,23.197645,1262.5458,-1285.7434
260756.55,-200279.0,-60477.54,156980.23,-43103.324,-113876.914,243.97476,-4100.829,3856.854,-20.059338,1287.1927,-1267.1334
265716.34,-193556.16,-72160.17,19310.893,-4738.428,-14572.465,1760.7753,-4495.788,2735.013,-64.05719,1310.598,-1246.5409
270438.9,-186517.88,-83921.03,-142731.06,34597.05,108134.01,703.6736,-4223.1685,3519.4949,-108.26114,1332.5928,-1224.3317
274887.62,-179160.45,-95727.16,27842.857,-11117.358,-16725.498,-275.85495,-4006.0632,4281.9185,-152.07764,1353.0164,-1200.9387
278999.3,-171475.52,-107523.78,153305.42,-40069.54,-113235.88,1284.1165,-4429.07,3144.9536,-194.92166,1371.7335,-1176.8119
282687.06,-163451.66,-119235.42,-44068.08,12402.372,31665.707,2220.413,-4648.296,2427.8828,-236.28807,1388.6512,-1152.3632
285846.5,-155076.92,-130769.586,-129940.56,31323.242,98617.32,725.6702,-4254.635,3528.9646,-275.81516,1403.7301,-1127.9149
288364.7,-146341.67,-142023.03,83057.49,-24078.695,-58978.8,325.82385,-4174.8574,3849.0337,-313.32837,1416.9883,-1103.6599
290131.16,-137241.4,-152889.75,123291.75,-30773.342,-92518.41,2096.2263,-4627.0166,2530.7903,-348.86133,1428.4989,-1079.6376
291049.1,-127779.39,-163269.7,-98328.445,26413.486,71914.96,2304.735,-4644.445,2339.7097,-382.65103,1438.3807,-1055.7296
291045.22,-117968.3,-173076.9,-92922.12,21645.0,71277.12,660.37787,-4212.6836,3552.306,-415.10147,1446.7806,-1031.6792
290077.03,-107831.016,-182246.0,127269.23,-34164.92,-93104.31,955.9847,-4301.6597,3345.675,-446.71942,1453.8524,-1007.13293
288136.53,-97400.2,-190736.33,77188.42,-17743.236,-59445.184,2707.7634,-4727.562,2019.7987,-478.0361,1459.7334,-981.69727
285249.47,-86716.72,-198532.75,-130786.664,34590.625,96196.05,2241.9443,-4562.6045,2320.6602,-509.5274,1464.5259,-954.9985
281470.38,-75827.09,-205643.28,-36413.098,7488.026,28925.07,805.83954,-4182.222,3376.3828,-541.5422,1468.2827,-926.7406
276874.5,-64780.52,-212093.98,152796.94,-38907.7,-113889.234,1805.6935,-4432.971,2627.2778,-574.2522,1471.0015,-896.74927
271548.25,-53625.83,-217922.4,20559.268,-1955.3119,-18603.955,3289.3496,-4763.2876,1473.938,-607.6381,1472.6293,-864.99115
265579.2,-42408.863,-223170.34,-140282.33,37170.332,103111.99,2256.095,-4440.223,2184.1284,-641.5104,1473.0763,-831.56586
259048.08,-31170.65,-227877.42,24711.059,-7092.2466,-17618.812,1262.8319,-4162.2734,2899.4417,-675.55853,1472.235,-796.67645
252023.67,-19946.725,-232076.95,150176.64,-36119.523,-114057.11,2761.3616,-4512.9155,1751.5537,-709.4196,1470.0011,-760.58154
244561.77,-8767.48,-235794.28,-41692.758,14966.392,26726.365,3683.612,-4672.6,988.9882,-742.75586,1466.2941,-723.53827
236707.23,2340.6216,-239047.84,-128927.03,34333.406,94593.625,2210.2266,-4227.68,2017.4537,-775.32117,1461.0703,-685.7492
228499.17,13353.358,-241852.53,78453.28,-19655.826,-58797.457,1771.6389,-4080.9026,2309.2637,-807.0009,1454.328,-647.32715
219977.36,24246.973,-244224.33,120606.914,-26935.113,-93671.8,3471.489,-4459.208,987.7189,-837.8211,1446.1024,-608.2814
211188.4,34996.84,-246185.23,-96566.03,29129.623,67436.41,3663.9343,-4417.671,753.7366,-867.9269,1436.4536,-568.52673
202189.77,45576.93,-247766.69,-94847.29,25333.615,69513.67,2009.7,-3928.437,1918.7369,-897.5325,1425.4489,-527.9163
193050.97,55960.164,-249011.14,120803.836,-29433.195,-91370.64,2224.6296,-3942.9016,1718.272,-926.8529,1413.1431,-486.29016
183851.52,66119.61,-249971.12,74545.94,-14125.7295,-60420.207,3889.6272,-4295.231,405.60397,-956.0363,1399.5632,-443.52692
174675.52,76030.31,-250705.83,-130329.125,37399.375,92929.75,3396.485,-4073.5322,677.04706,-985.11285,1384.6996,-399.58676
165604.19,85671.44,-251275.62,-40827.402,11497.888,29329.516,1917.878,-3633.368,1715.4899,-1013.9643,1368.5045,-354.54022
156707.83,95028.08,-251735.9,146130.23,-34493.383,-111636.85,2814.3965,-3810.9497,996.5532,-1042.3229,1350.8995,-308.57663
148038.62,104092.55,-252131.17,19293.076,959.35925,-20252.436,4222.241,-4077.9302,-144.31107,-1069.8019,1331.7899,-261.98807
139625.62,112864.78,-252490.4,-140138.23,39728.85,100409.39,3172.0325,-3707.8484,535.816,-1095.9496,1311.0835,-215.13397
131472.61,121351.805,-252824.4,19594.855,-3247.5872,-16347.269,2129.1309,-3375.2656,1246.1349,-1120.3115,1288.7084,-168.39676
123559.586,129566.24,-253125.83,145207.58,-32462.768,-112744.82,3534.6733,-3662.2456,127.572235,-1142.4921,1264.6272,-122.135185
115847.27,137524.23,-253371.52,-41023.902,17131.465,23892.438,4414.0825,-3773.053,-641.02924,-1162.2053,1238.8472,-76.64181
108283.6,145243.06,-253526.67,-129272.805,36792.312,92480.49,2937.758,-3289.8252,352.06723,-1179.3079,1211.4216,-32.113697
100811.21,152738.84,-253550.05,72809.22,-15918.109,-56891.113,2442.1836,-3091.5046,649.321,-1193.8024,1182.4447,11.357713
93374.98,160024.55,-253399.52,116970.87,-23850.064,-93120.805,4057.04,-3413.1775,-643.86255,-1205.8206,1152.0404,53.78023
85928.15,167108.8,-253036.94,-95643.445,31021.818,64621.625,4220.942,-3331.0947,-889.84717,-1215.5911,1120.349,95.24206
78436.29,173995.3,-252431.58,-97354.28,28096.078,69258.2,2547.7246,-2804.2788,256.55423,-1223.3944,1087.5127,135.8818
70878.94,180683.1,-251562.03,113861.59,-25684.629,-88176.96,2676.113,-2765.4507,89.33774,-1229.5123,1053.6605,175.8518
63248.832,187167.45,-250416.28,71303.42,-11490.729,-59812.69,4248.387,-3065.8538,-1182.5332,-1234.1829,1018.8991,215.2837
55548.996,193441.1,-248990.1,-130511.59,39201.5,91310.09,3720.595,-2809.1877,-911.4072,-1237.5663,983.306,254.26024
47788.1,199495.86,-247283.95,-45818.258,14450.219,31368.04,2192.3474,-2331.5771,139.22977,-1239.7211,946.92786,292.7932
39975.1,205324.17,-245299.28,138762.53,-31141.29,-107621.24,2977.8125,-2458.713,-519.09955,-1240.5919,909.78217,330.80975
32113.771,210920.42,-243034.2,17089.186,2828.5408,-19917.727,4298.981,-2684.887,-1614.0942,-1240.015,871.8636,368.15143
24197.72,216281.88,-240479.6,-140961.55,41199.93,99761.62,3218.6282,-2290.4482,-928.1801,-1237.738,833.1532,404.5848
16206.696,221409.12,-237615.83,13594.292,-561.0622,-13033.2295,2113.3652,-1926.7869,-186.57835,-1233.45,793.62964,439.82028
8104.9287,226305.9,-234410.83,139294.25,-29998.365,-109295.88,3413.4385,-2174.4934,-1238.9451,-1226.8209,753.28107,473.53986
-158.12067,230978.17,-230820.05,-41323.344,18059.068,23264.275,4236.9185,-2261.4412,-1975.4774,-1217.5524,712.11804,505.4343
-8644.599,235432.77,-226788.16,-130341.875,37903.832,92438.05,2746.6252,-1766.2074,-980.4178,-1205.429,670.185,535.244
-17422.543,239675.4,-222252.86,66724.445,-13637.45,-53086.996,2187.7754,-1544.489,-643.2864,-1190.3638,627.5674,562.7964
-26557.947,243708.55,-217150.6,113005.32,-22280.076,-90725.24,3714.95,-1839.0648,-1875.8851,-1172.4314,584.3947,588.03674
-36105.664,247529.22,-211423.56,-94876.695,31330.854,63545.844,3850.3025,-1746.9982,-2103.3044,-1151.8868,540.8381,611.0488
-46100.332,251127.23,-205026.9,-99670.2,29172.85,70497.36,2162.7676,-1214.553,-948.2146,-1129.157,497.10046,632.05646
-56548.527,254484.1,-197935.56,107324.26,-23679.844,-83644.414,2214.26,-1155.6714,-1058.5886,-1104.8032,453.4006,651.40265
-67423.34,257572.88,-190149.53,68456.44,-10596.771,-57859.664,3705.3054,-1437.7465,-2267.559,-1079.4625,409.95282,669.5097
-78662.81,260359.12,-181696.31,-130236.44,39247.53,90988.91,3154.8599,-1179.6859,-1975.1741,-1053.7717,366.94574,686.82605
-90172.68,262803.06,-172630.39,-50201.152,15611.774,34589.38,1590.7681,-698.47723,-892.2908,-1028.2843,324.52213,703.76215
-101833.33,264862.53,-163029.2,131949.38,-29561.74,-102387.63,2279.7434,-808.99585,-1470.7476,-1003.3919,282.764,720.6279
-113510.05,266496.44,-152986.39,15246.425,2973.8877,-18220.312,3526.5698,-1027.4478,-2499.1218,-979.2707,241.68648,737.5842
-125065.56,267668.4,-142602.84,-141449.53,40948.227,100501.305,2426.4148,-641.1429,-1785.272,-955.8593,201.24219,754.6171
-136372.83,268349.8,-131977.0,7976.871,384.74448,-8361.615,1269.1968,-278.8722,-990.32465,-932.87146,161.33446,771.53705
-147326.1,268522.03,-121195.96,133629.23,-29247.482,-104381.76,2473.3572,-519.5364,-1953.8209,-909.8445,121.838615,788.00586
-157848.39,268177.2,-110328.79,-41520.406,17298.541,24221.865,3247.9622,-614.25037,-2633.7117,-886.2182,82.628296,803.5899
-167894.97,267317.66,-99422.69,-131229.17,37294.29,93934.88,1750.1305,-138.55853,-1611.572,-861.4297,43.6017,817.828
-177451.58,265954.44,-88502.84,60914.43,-13110.457,-47803.973,1135.8728,74.58815,-1210.4609,-835.00256,4.70253,830.30005
-186528.39,264104.28,-77575.9,109230.695,-22450.158,-86780.54,2583.3008,-224.88916,-2358.4116,-806.6208,-34.066998,840.6878
-195150.69,261786.64,-66635.96,-93931.44,29894.02,64037.418,2697.2112,-154.63689,-2542.5742,-776.17523,-72.642715,848.818
-203348.33,259020.53,-55672.2,-101613.96,28448.727,73165.234,1004.0507,351.245,-1355.2957,-743.77277,-110.90594,854.6787
-211145.53,255822.11,-44676.574,101279.71,-23506.602,-77773.11,990.0608,397.38315,-1387.444,-709.7062,-148.70021,858.40643
-218552.62,252203.12,-33650.496,66070.13,-11524.428,-54545.707,2412.0957,100.79022,-2512.8857,-674.3976,-185.85287,860.2505
-225561.39,248170.55,-22609.15,-129393.625,37447.35,91946.27,1851.8997,327.40518,-2179.305,-638.326,-222.19737,860.5233
-232144.38,243727.34,-11582.966,-53755.363,14869.321,38886.043,268.0845,778.7949,-1046.8794,-601.9491,-257.59344,859.54254
-238257.81,238874.06,-616.2523,126079.69,-29900.053,-96179.63,879.95734,650.9995,-1530.9569,-565.63446,-291.94168,857.5761
-243847.48,233610.95,10236.535,14353.918,1217.3315,-15571.25,2072.9197,406.53253,-2479.4521,-529.61316,-325.18936,854.80255
-248856.52,227940.23,20916.285,-140807.97,38769.836,102038.13,975.0651,751.0376,-1726.1028,-493.96164,-357.32822,851.28986
-253233.47,221868.06,31365.398,3732.7092,-629.64624,-3103.063,-208.35289,1077.9017,-869.5488,-458.60678,-388.38583,846.9926
-256939.42,215405.9,41533.516,129377.46,-30432.701,-98944.76,928.0684,810.3449,-1738.4133,-423.35312,-418.41257,841.7657
-259953.23,208571.14,51382.086,-40312.59,14639.39,25673.201,1682.2201,674.62274,-2356.8428,-387.92755,-447.4662,835.39374
-262274.28,201386.9,60887.37,-130536.51,34780.023,95756.48,206.64984,1097.9727,-1304.6226,-352.03003,-475.59705,827.6271
-263922.8,193881.23,70041.58,56840.883,-14483.228,-42357.652,-430.43274,1269.9121,-839.4794,-315.37878,-502.83728,818.21606
-264937.78,186085.73,78852.05,107145.55,-24460.523,-82685.02,970.6772,933.6321,-1904.3093,-277.74796,-529.19354,806.9415
-265372.9,178033.9,87339.01,-91301.52,26665.152,64636.375,1096.0402,951.2714,-2047.3116,-238.99573,-554.64374,793.63947
-265291.8,169759.44,95532.38,-101696.76,25937.984,75758.77,-568.4885,1400.4332,-831.9447,-199.07788,-579.1379,778.21576
-264762.66,161294.67,103468.01,97182.6,-25086.348,-72096.26,-611.5565,1404.1849,-792.6285,-158.04639,-602.6031,760.6495
-263852.84,152669.27,111183.6,65544.875,-14126.548,-51418.33,777.7404,1064.5756,-1842.316,-116.03949,-624.9498,740.9893
-262624.5,143909.28,118715.234,-126665.28,34022.31,92642.97,243.41025,1232.5231,-1475.9332,-73.265724,-646.079,719.34467
-261131.16,135036.72,126094.445,-55269.34,12521.888,42747.45,-1323.1233,1627.6477,-304.52435,-29.97994,-665.89014,695.87006
-259415.66,126069.42,133346.23,122244.32,-31779.383,-90464.94,-750.2245,1457.0251,-706.80066,13.545641,-684.2897,670.744
-257509.4,117021.39,140488.02,15369.811,-1987.7379,-13382.072,425.69406,1162.513,-1588.207,57.048885,-701.1976,644.1487
-255433.31,107903.46,147529.84,-138217.66,35191.29,103026.37,-633.9392,1442.5659,-808.6267,100.30228,-716.55206,616.24976
-253199.89,98724.22,154475.66,1554.0094,-3012.7947,1458.7852,-1806.468,1712.223,94.24505,143.13544,-730.31323,587.1778
-250816.33,89491.02,161325.3,127130.56,-32909.023,-94221.54,-700.3798,1397.0668,-696.687,185.44958,-742.4637,557.0141
-248287.81,80210.91,168076.9,-37182.09,10769.802,26412.29,69.33422,1201.1414,-1270.4756,227.21774,-753.00507,525.78735
-245620.84,70891.34,174729.5,-127794.22,31083.463,96710.76,-1347.71,1554.0283,-206.31839,268.47177,-761.9521,493.48032
-242825.62,61540.676,181284.94,54952.867,-17007.22,-37945.645,-1969.236,1667.2856,301.95032,309.27982,-769.32416,460.04434
-239916.73,52167.965,187748.77,107195.45,-27540.818,-79654.64,-575.4537,1277.8231,-702.36945,349.71313,-775.1363,425.42316
-236912.22,42782.48,194129.73,-86549.82,22438.258,64111.56,-400.3335,1227.9158,-827.5823,389.8065,-779.38965,389.58316
-233830.81,33392.78,200438.03,-99509.25,22463.494,77045.76,-1996.9047,1606.4634,390.4413,429.52304,-782.0651,352.54205
-230687.73,24005.63,206682.11,95390.0,-27561.621,-67828.38,-2028.3405,1554.95,473.3905,468.7333,-783.1219,314.38858
-227489.72,14624.889,212864.83,67151.63,-17504.209,-49647.418,-632.46533,1161.1968,-528.73145,507.2096,-782.50104,275.2914
-224230.36,5250.804,218979.56,-121907.22,29919.834,91987.38,-1104.2249,1261.3619,-157.13704,544.63983,-780.13354,235.49371
-220887.1,-4120.143,225007.23,-54756.37,9568.35,45188.023,-2617.9456,1592.6981,1025.2474,580.663,-775.95325,195.29022
-217420.17,-13494.701,230914.88,120259.17,-34151.88,-86107.3,-2050.3416,1373.444,676.8976,614.92145,-769.9117,154.99022
-213774.44,-22881.617,236656.06,17934.814,-5549.6504,-12385.164,-862.1939,1025.3463,-163.1524,647.1157,-761.9914,114.875656
-209883.97,-32289.79,242173.75,-134208.69,31340.734,102867.945,-1858.3406,1239.4185,618.9221,677.0528,-752.21454,75.16176
-205678.88,-41726.105,247404.97,761.315,-5611.118,4849.803,-2996.3787,1451.6489,1544.7299,704.6807,-740.64606,35.96534
-201093.17,-51193.4,252286.56,126092.08,-35510.137,-90581.94,-1899.0665,1090.0154,809.05115,730.1004,-727.38983,-2.710577
-196072.31,-60688.8,256761.11,-33013.293,6858.22,26155.072,-1095.3932,836.54944,258.8438,753.54614,-712.5764,-40.969685
-190579.34,-70202.836,260782.17,-123947.48,27366.15,96581.32,-2436.5405,1122.5681,1313.9724,775.342,-696.3465,-78.99547
-184598.23,-79719.445,264317.7,54277.49,-19537.285,-34740.203,-3023.7205,1181.0676,1842.6528,795.84357,-678.8325,-117.01104
-178133.92,-89216.984,267350.9,108412.27,-30570.686,-77841.586,-1617.9977,742.97235,875.02527,815.37274,-660.14185,-155.23091
-171208.9,-98669.984,269878.9,-80615.04,18303.25,62311.79,-1374.1239,630.91315,743.21075,834.1566,-640.34406,-193.81258
-163857.53,-108051.35,271908.88,-95935.1,19079.48,76855.62,-2881.8743,944.5894,1937.2848,852.2854,-619.46576,-232.81966
-156118.52,-117334.63,273453.12,95106.016,-29920.113,-65185.906,-2878.0352,843.7707,2034.2644,869.6987,-597.494,-272.20474
-148027.25,-126496.01,274523.25,70211.2,-20691.258,-49519.94,-1451.4158,402.7032,1048.7125,886.1985,-574.38684,-311.8116
-139609.66,-135515.55,275125.2,-115664.5,26059.512,89604.984,-1836.6954,443.00168,1393.6938,901.4847,-550.08856,-351.39615
-130878.305,-144377.58,275255.88,-52615.52,6883.47,45732.047,-3272.2827,719.1523,2553.1304,915.2115,-524.54755,-390.66397
-121831.64,-153070.2,274901.84,119875.63,-36183.434,-83692.2,-2683.761,460.73602,2223.0251,927.05115,-497.73386,-429.31726
-112456.125,-161584.05,274040.2,21934.445,-8665.47,-13268.976,-1458.9844,70.069435,1388.9149,936.7511,-469.6515,-467.09958
-102731.19,-169910.53,272641.72,-128798.98,28004.043,100794.94,-2369.1294,230.68124,2138.4482,944.1758,-440.3446,-503.83118
-92635.88,-178039.83,270675.72,1387.5736,-7641.1377,6253.564,-3450.4907,399.07578,3051.415,949.32996,-409.8973,-539.4327
-82155.945,-185959.23,268115.2,126295.63,-37440.98,-88854.66,-2341.3286,5.912911,2335.4158,952.35956,-378.4273,-573.93225
-71290.24,-193651.89,264942.12,-27829.244,3724.861,24104.383,-1486.7482,-288.33298,1775.081,953.5284,-346.0739,-607.4545
-60055.727,-201096.22,261151.95,-119128.2,24483.467,94644.74,-2737.5552,-51.013866,2788.5688,953.17914,-312.9835,-640.1957
-48490.152,-208266.05,256756.19,54543.047,-21180.12,-33362.93,-3276.7744,-28.17805,3304.9524,951.6878,-279.2956,-672.3922
-36652.03,-215131.52,251783.55,110373.5,-32622.1,-77751.4,-1847.612,-494.60263,2342.2146,949.4161,-245.13045,-704.2856
-24618.234,-221660.58,246278.81,-74068.58,15216.223,58852.355,-1526.4482,-647.16736,2173.6155,946.6657,-210.57925,-736.0865
-12479.586,-227820.8,240300.39,-91674.68,16759.424,74915.26,-2937.4277,-376.03577,3313.4636,943.64404,-175.69899,-767.94507
-334.8635,-233581.31,233916.17,95540.11,-31185.092,-64355.016,-2889.5212,-503.50375,3393.0251,940.4434,-140.5119,-799.9315
11716.11,-238914.78,227198.67,73884.56,-22720.764,-51163.797,-1424.0204,-968.49945,2392.5198,937.0333,-105.0086,-832.0247
23579.4,-243799.05,220219.64,-108791.664,23389.314,85402.34,-1715.461,-963.9293,2679.3904,933.263,-69.15379,-864.1092
35173.195,-248218.36,213045.16,-49688.414,5389.5674,44298.848,-3064.0796,-718.6217,3782.7014,928.8785,-32.89528,-895.9832
46432.957,-252164.03,205731.08,120287.96,-36981.742,-83306.22,-2444.4116,-991.5649,3435.9763,923.552,3.8251314,-927.37714
57314.9,-255634.61,198319.7,26605.62,-10472.731,-16132.887,-1173.7955,-1399.2339,2573.0293,916.9171,41.06047,-957.9776
67797.27,-258635.28,190838.02,-122717.016,26017.47,96699.55,-1989.8585,-1265.5845,3255.443,908.6083,78.84787,-987.4562
77879.266,-261176.77,183297.5,2729.7131,-8289.534,5559.821,-3006.1672,-1113.9724,4120.1396,898.3046,117.19844,-1015.50305
87577.87,-263273.72,175695.84,127054.69,-37908.652,-89146.03,-1877.9093,-1510.7068,3388.616,885.771,156.08957,-1041.8606
96922.83,-264942.9,168020.06,-22315.715,2145.8647,20169.85,-968.62384,-1816.3636,2784.9875,870.88745,195.4616,-1066.349
105950.14,-266201.1,160250.95,-114038.91,23198.209,90840.695,-2127.8914,-1597.2968,3725.1882,853.6654,235.21892,-1088.8844
114695.12,-267063.38,152368.27,55020.008,-21185.062,-33834.945,-2619.0996,-1579.0444,4198.144,834.2483,275.23563,-1109.4839
123186.09,-267541.66,144355.55,112312.47,-32955.57,-79356.9,-1169.0947,-2041.7737,3210.8684,812.89246,315.36548,-1128.2579
131439.61,-267643.9,136204.3,-67733.25,13908.484,53824.77,-776.9675,-2201.7102,2978.6777,789.9277,355.45618,-1145.3839
139457.73,-267374.22,127916.48,-87628.016,16229.433,71398.586,-2099.2378,-1939.4825,4038.7205,765.7065,395.3646,-1161.071
147228.2,-266733.4,119505.195,95699.22,-30634.582,-65064.633,-2015.9359,-2059.7715,4075.7075,740.55005,434.97006,-1175.5201
154727.48,-265720.47,110993.0,77068.9,-22874.234,-54194.66,-522.6472,-2514.256,3036.9033,714.6982,474.18472,-1188.8829
161925.92,-264334.34,102408.43,-102519.76,22624.52,79895.24,-734.1725,-2510.3394,3244.512,688.2706,512.95856,-1201.2292
168794.2,-262575.6,93781.38,-47340.957,5795.2095,41545.746,-2010.5605,-2260.7356,4271.2964,661.25195,551.27734,-1212.5293
175310.1,-260448.0,85137.914,120006.445,-35853.164,-84153.28,-1375.3058,-2513.0254,3888.331,633.5022,589.1535,-1222.6558
181464.05,-257959.61,76495.56,30354.686,-10302.854,-20051.832,-77.38198,-2901.9941,2979.376,604.78955,626.61285,-1231.4023
187262.66,-255122.77,67860.1,-117632.97,26013.256,91619.71,-820.5124,-2759.2812,3579.7937,574.838,663.6789,-1238.5168
192729.16,-251953.56,59224.414,3082.5625,-6974.0156,3891.4531,-1793.5038,-2588.6943,4382.198,543.3869,700.3572,-1243.7441
197901.1,-248470.48,50569.4,126677.77,-36394.418,-90283.36,-669.0537,-2953.411,3622.4646,510.24704,736.6232,-1246.8702
202825.58,-244692.58,41867.008,-18110.367,2566.854,15543.513,269.3235,-3234.748,2965.4246,475.3407,772.41675,-1247.7574
207552.75,-240637.6,33084.832,-110233.73,23877.516,86356.21,-825.2221,-2998.5308,3823.753,438.72058,807.64307,-1246.3636
212128.88,-236320.16,24191.275,54262.39,-19266.422,-34995.97,-1294.5302,-2950.2952,4244.825,400.56665,842.1803,-1242.747
216590.3,-231750.7,15160.408,112904.21,-31366.045,-81538.164,149.76802,-3375.305,3225.5369,361.16016,875.89154,-1237.0516
220959.34,-226935.02,5975.663,-62818.47,14509.943,48308.523,584.81976,-3508.8965,2924.0767,320.83844,908.6402,-1229.4786
225242.45,-221874.4,-3368.0327,-84902.07,17551.207,67350.87,-676.4252,-3222.6543,3899.0793,279.9437,940.30444,-1220.2482
229430.9,-216566.81,-12864.104,94568.68,-28269.61,-66299.07,-584.1761,-3303.8381,3888.0144,238.77733,970.7872,-1209.5646
233504.08,-211008.08,-22496.01,78830.445,-21210.207,-57620.24,909.6934,-3716.358,2806.6643,197.56442,1000.0222,-1197.5867
237433.75,-205193.61,-32240.146,-97715.89,23654.465,74061.43,749.4474,-3681.9817,2932.5344,156.43431,1027.9741,-1184.4083
241188.97,-199119.7,-42069.26,-46380.297,7940.7095,38439.586,-482.92966,-3397.8062,3880.7358,115.422554,1054.6324,-1170.055
244740.47,-192784.64,-51955.844,118286.42,-33005.582,-85280.84,140.03142,-3599.98,3459.9485,74.49194,1080.0028,-1154.4948
248063.95,-186189.16,-61874.8,32499.25,-8410.076,-24089.174,1435.6089,-3941.0964,2505.4875,33.56314,1104.0952,-1137.6583
251141.38,-179336.48,-71804.9,-114173.28,27694.365,86478.914,734.2484,-3760.618,3026.3696,-7.4511523,1126.915,-1119.4639
253960.66,-172231.8,-81728.84,1871.2108,-4031.3252,2160.1145,-226.14095,-3543.339,3769.4802,-48.612236,1148.4548,-1099.8427
256513.83,-164881.52,-91632.32,124636.91,-33271.68,-91365.22,863.5374,-3849.1394,2985.6018,-89.92927,1168.6906,-1078.7612
258794.4,-157292.31,-101502.09,-15707.624,4582.65,11124.975,1798.1091,-4079.6987,2281.5896,-131.34782,1187.5814,-1056.2336
260794.17,-149470.45,-111323.72,-108189.375,26089.207,82100.17,734.67017,-3800.6868,3066.0166,-172.75108,1205.0745,-1032.3234
262500.3,-141421.12,-121079.2,51805.07,-15881.794,-35923.277,254.6649,-3698.0925,3443.4275,-213.96954,1221.1094,-1007.1399
263893.53,-133148.28,-130745.25,111696.6,-28337.3,-83359.3,1660.4603,-4061.9663,2401.506,-254.79886,1235.6265,-980.8276
264947.0,-124654.77,-140292.22,-59760.39,16509.367,43251.027,2104.4539,-4146.544,2042.0901,-295.02435,1248.5728,-953.54846
265626.72,-115942.84,-149683.86,-83906.02,20182.875,63723.152,871.0132,-3814.888,2943.8748,-334.44476,1259.9089,-925.46423
265892.78,-107014.77,-158878.02,91789.18,-24668.182,-67121.0,940.95844,-3837.1143,2896.156,-372.8915,1269.6125,-896.72107
265702.03,-97873.81,-167828.22,78881.89,-18347.057,-60534.836,2404.5103,-4188.9214,1784.411,-410.24484,1277.6802,-867.4353
265010.97,-88525.125,-176485.83,-94583.74,25819.832,68763.914,2264.6526,-4106.359,1841.7063,-446.44708,1284.128,-837.681
263779.34,-78976.59,-184802.73,-46920.883,11127.453,35793.43,1047.3754,-3771.3826,2724.007,-481.5075,1288.9907,-807.4833
261973.73,-69239.58,-192734.16,115101.86,-29173.248,-85928.61,1631.0927,-3908.641,2277.5486,-515.4994,1292.317,-776.8176
259570.97,-59329.44,-200241.52,33084.215,-5556.5483,-27527.666,2897.0225,-4187.919,1290.8965,-548.5519,1294.165,-745.6132
256560.53,-49265.695,-207294.84,-112254.74,30281.443,81973.3,2209.6113,-3956.4797,1746.8684,-580.83594,1294.5972,-713.7612
252946.22,-39071.81,-213874.4,-816.4959,-248.42043,1064.9164,1234.8138,-3680.449,2445.6353,-612.5412,1293.6718,-681.13055
