v:X0014A,v:X0014B,v:X0014C,v:X0013A,v:X0013B,v:X0013C,c:X0013A:BUS8A,c:X0013B:BUS8B,c:X0013C:BUS8C,c:BUS9A:X0014A,c:BUS9B:X0014B,c:BUS9C:X0014C
98675.12,318610.94,-417286.06,122879.77,301752.12,-424631.9,-335.3202,147.0806,188.2396,313.28973,-324.77084,11.481108
82591.57,329612.1,-412203.7,106986.03,313451.8,-420437.84,-334.18622,135.58308,198.60312,320.38416,-317.97263,-2.411509
66390.66,340144.88,-406535.53,90940.26,324706.06,-415646.34,-332.57733,123.89291,208.68442,327.0233,-310.7226,-16.3007
50095.39,350194.25,-400289.66,74765.26,335498.9,-410264.16,-330.49585,112.02668,218.46916,333.1977,-303.03098,-30.166727
33728.94,359746.03,-393474.97,58484.01,345814.97,-404298.97,-327.9447,100.001274,227.94342,338.89865,-294.90875,-43.989887
17314.562,368786.56,-386101.12,42119.656,355639.6,-397759.25,-324.92755,87.833786,237.09377,344.11798,-286.36746,-57.750534
875.57837,377303.03,-378178.6,25695.445,364958.88,-390654.3,-321.4487,75.54152,245.90718,348.84833,-277.4192,-71.429115
-15564.651,385283.3,-369718.66,9234.721,373759.5,-382994.22,-317.5131,63.141926,254.37115,353.08292,-268.07672,-85.006195
-31982.764,392716.12,-360733.34,-7239.1265,382029.0,-374789.88,-313.12625,50.65262,262.47363,356.8158,-258.3533,-98.46248
-48355.426,399590.84,-351235.4,-23702.69,389755.62,-366052.94,-308.29446,38.09133,270.20316,360.0416,-248.26274,-111.77885
-64659.37,405897.72,-341238.34,-40132.57,396928.38,-356795.8,-303.0246,25.475912,277.54868,362.75577,-237.8194,-124.93637
-80871.44,411627.78,-330756.34,-56505.426,403537.1,-347031.66,-297.3241,12.824286,284.4998,364.95444,-227.03807,-137.91635
-96968.58,416772.94,-319804.34,-72797.984,409572.34,-336774.38,-291.20105,0.15441023,291.04663,366.6345,-215.93413,-150.70036
-112927.914,421325.8,-308397.88,-88987.086,415025.6,-326038.5,-284.66418,-12.515724,297.1799,367.79352,-204.52332,-163.27022
-128726.78,425279.94,-296553.16,-105049.74,419889.03,-314839.3,-277.72275,-25.1681,302.89084,368.4299,-192.82187,-175.60805
-144342.72,428629.75,-284287.03,-120963.11,424155.8,-303192.7,-270.38663,-37.784725,308.17136,368.54276,-180.8464,-187.69633
-159753.55,431370.44,-271616.9,-136704.58,427819.84,-291115.25,-262.6663,-50.347664,313.01395,368.13187,-168.61395,-199.5179
-174937.34,433498.16,-258560.81,-152251.8,430875.9,-278624.1,-254.57266,-62.839066,317.4117,367.19785,-156.14189,-211.05594
-189872.55,435009.8,-245137.27,-167582.64,433319.66,-265737.03,-246.11726,-75.241165,321.35843,365.742,-143.44795,-222.29405
-204537.94,435903.3,-231365.39,-182675.34,435147.66,-252472.31,-237.31213,-87.53631,324.84845,363.76645,-130.55017,-233.2163
-218912.66,436177.38,-217264.72,-197508.45,436357.28,-238848.83,-228.16982,-99.70702,327.87683,361.27396,-117.46686,-243.8071
-232976.3,435831.6,-202855.3,-212060.89,436946.8,-224885.92,-218.70326,-111.73603,330.4393,358.2681,-104.21663,-254.05145
-246708.88,434866.5,-188157.62,-226311.98,436915.44,-210603.45,-208.92593,-123.60623,332.53217,354.75308,-90.81829,-263.93478
-260090.84,433283.4,-173192.55,-240241.47,436263.16,-196021.69,-198.85173,-135.30077,334.1525,350.73398,-77.2909,-273.44305
-273103.22,431084.6,-157981.38,-253829.56,434990.94,-181161.38,-188.49496,-146.80301,335.29797,346.21643,-63.653675,-282.56277
-285727.5,428273.2,-142545.69,-267056.97,433100.6,-166043.62,-177.87033,-158.09665,335.96698,341.2069,-49.92599,-291.28094
-297945.75,424853.22,-126907.44,-279904.84,430594.75,-150689.92,-166.99292,-169.16566,336.15857,335.71252,-36.12736,-299.58517
-309740.62,420829.47,-111088.85,-292354.97,427477.03,-135122.06,-155.87819,-179.9943,335.8725,329.7411,-22.277393,-307.46368
-321095.3,416207.72,-95112.4,-304389.66,423751.88,-119362.2,-144.54192,-190.56718,335.1091,323.30106,-8.395768,-314.90527
-331993.72,410994.5,-79000.78,-315991.78,419424.5,-103432.72,-133.00021,-200.86928,333.8695,316.40158,5.4977875,-321.89935
-342420.34,405197.25,-62776.906,-327144.88,414501.12,-87356.25,-121.26949,-210.88596,332.15546,309.0525,19.383532,-328.43604
-352360.34,398824.2,-46463.82,-337833.06,408988.7,-71155.64,-109.366425,-220.60297,329.9694,301.26422,33.241734,-334.50595
-361799.66,391884.38,-30084.707,-348041.16,402895.1,-54853.918,-97.30793,-230.00648,327.31442,293.04785,47.052696,-340.10056
-370724.8,384387.66,-13662.84,-357754.7,396228.94,-38474.242,-85.111176,-239.08313,324.1943,284.41504,60.796795,-345.21185
-379123.16,376344.72,2778.4424,-366959.8,388999.72,-22039.893,-72.79348,-247.81999,320.61346,275.37805,74.454506,-349.83258
-386982.75,367766.97,19215.777,-375643.47,381217.7,-5574.223,-60.372356,-256.20468,316.57703,265.94977,88.0064,-353.95618
-394292.4,358666.6,35625.805,-383793.3,372893.97,10899.366,-47.865456,-264.22525,312.0907,256.14352,101.43324,-357.57678
-401041.75,349056.56,51985.207,-391397.78,364040.3,27357.467,-35.29056,-271.87033,307.1609,245.97331,114.715935,-360.68924
-407221.22,338950.47,68270.734,-398446.06,354669.38,43776.69,-22.665539,-279.12903,301.7946,235.45355,127.83561,-363.28915
-412822.0,328362.75,84459.24,-404928.1,344794.4,60133.703,-10.008308,-285.9911,295.9994,224.5992,140.77362,-365.37283
-417836.12,317308.38,100527.734,-410834.72,334429.47,76405.266,2.663156,-292.44675,289.7836,213.42569,153.51158,-366.93726
-422256.47,305803.1,116453.37,-416157.56,323589.3,92568.25,15.330846,-298.48685,283.156,201.94888,166.0314,-367.9803
-426076.78,293863.25,132213.52,-420888.97,312289.28,108599.69,27.97676,-304.10278,276.12604,190.1851,178.31528,-368.50037
-429291.6,281505.8,147785.78,-425022.3,300545.5,124476.805,40.58294,-309.28662,268.70367,178.15106,190.34576,-368.49683
-431896.4,268748.34,163148.03,-428551.66,288374.62,140177.03,53.13148,-314.03098,260.89948,165.86385,202.10576,-367.9696
-433887.44,255608.98,178278.45,-431472.0,275793.94,155678.06,65.60454,-318.32907,252.72452,153.34094,213.57855,-366.9195
-435261.88,242106.36,193155.52,-433779.2,262821.34,170957.86,77.98438,-322.1748,244.19043,140.60013,224.74785,-365.34796
-436017.8,228259.7,207758.11,-435469.97,249475.25,185994.72,90.253395,-325.5627,235.30931,127.65951,235.59776,-363.25726
-436154.12,214088.69,222065.45,-436541.94,235774.66,200767.28,102.394165,-328.48798,226.09381,114.53748,246.11287,-360.65036
-435670.66,199613.42,236057.23,-436993.53,221739.0,215254.53,114.38942,-330.9464,216.557,101.2527,256.27826,-357.53094
-434568.06,184854.5,249713.56,-436824.12,207388.23,229435.89,126.2221,-332.93454,206.71245,87.824036,266.07944,-353.90347
-432847.94,169832.89,263015.03,-436033.97,192742.77,243291.2,137.87538,-334.44952,196.57414,74.27057,275.5025,-349.77307
-430512.72,154569.94,275942.75,-434624.22,177823.4,256800.8,149.33273,-335.48923,186.1565,60.61157,284.53406,-345.14563
-427565.7,139087.34,288478.34,-432596.8,162651.34,269945.47,160.57785,-336.05215,175.4743,46.866436,293.1613,-340.0277
-424011.1,123407.086,300604.0,-429954.7,147248.16,282706.53,171.59479,-336.13754,164.54276,33.054707,301.3719,-334.4266
-419853.94,107551.46,312302.47,-426701.56,131635.72,295065.84,182.36787,-335.74524,153.37738,19.196003,309.15427,-328.35025
-415100.16,91543.01,323557.12,-422842.06,115836.22,307005.84,192.8818,-334.87585,141.99406,5.3100243,316.49728,-321.8073
-409179.88,75157.67,334344.78,-290409.84,52506.32,322157.53,-733.2072,145.04384,197.32318,1.2356715,318.11804,-315.68875
-400985.5,57950.08,344636.2,43279.11,-61661.395,357945.47,-1459.6898,429.7302,182.72728,7.2851048,314.21313,-309.88977
-390084.2,39777.195,354401.56,243160.2,-67123.055,426502.2,-466.596,-207.86588,34.380737,14.501317,310.162,-303.462
-376718.9,20780.549,363594.0,56048.08,81089.37,484723.56,346.11047,-507.62454,76.87819,23.941618,305.77386,-296.46344
-361207.88,1111.6427,372158.38,-216878.7,149545.05,463270.88,-479.895,268.8398,358.7111,36.376465,300.82227,-288.63177
-343937.0,-19078.504,380077.16,-187462.11,-15852.839,381564.6,-1832.4745,1089.2936,455.15628,52.242264,295.04913,-279.38547
-325341.06,-39641.867,387369.9,66436.03,-209735.11,360645.94,-1820.1726,668.73645,118.020454,71.81737,288.3807,-268.55484
-305870.53,-60424.07,394024.16,166323.53,-137864.64,464930.12,-633.5813,-498.75934,-249.46375,95.29865,281.03995,-256.7484
-285961.03,-81259.125,399951.12,11959.618,130391.94,590380.8,-130.16747,-756.7466,-143.09776,122.5656,273.34207,-244.61986
-266019.47,-101981.87,405043.7,-115298.89,221821.66,588978.9,-937.85547,256.66586,259.96835,152.92157,265.45514,-232.00928
-246416.38,-122446.93,409266.38,-29552.082,-11364.013,472502.75,-1608.8309,997.9465,331.99042,185.20135,257.50513,-218.26717
-227464.44,-142532.81,412652.84,83862.62,-258116.36,400750.6,-1020.3738,264.85147,-73.33436,218.12692,249.89621,-203.33783
-209386.23,-162131.12,415215.84,6629.83,-176160.9,465394.03,-160.77824,-993.9531,-412.99417,250.4511,243.3707,-188.00943
-192294.9,-181141.83,416899.94,-137664.14,121757.92,576946.5,-515.1819,-1031.0596,-274.7883,280.78906,238.69373,-172.97537
-176200.92,-199484.36,417641.6,-87844.63,227580.92,602267.2,-1660.2764,150.73521,51.791252,307.54715,236.36565,-158.10146
-161031.89,-217108.7,417447.6,104747.84,13740.578,537153.3,-1899.8334,822.4982,83.013824,329.23502,236.66217,-142.89877
-146649.12,-233987.98,416390.66,125290.984,-205049.02,478985.72,-958.3596,74.59789,-142.17886,344.90375,239.77902,-127.382286
-132865.44,-250097.56,414549.94,-102453.89,-138533.0,480533.2,-478.0017,-907.5393,-235.4315,354.32266,245.73984,-112.087006
-119478.03,-265396.66,411990.25,-253739.92,80919.1,510928.3,-1470.721,-684.5301,-125.87148,357.92444,254.14783,-97.457664
-106314.58,-279816.97,408791.47,-75207.67,130803.15,538106.56,-2660.7402,304.36493,-98.05747,356.80167,264.11606,-83.68647
-93276.336,-293249.7,405063.03,208929.53,-23576.525,564169.5,-2346.1416,499.31332,-225.89265,352.76636,274.4283,-71.10584
-80369.07,-305531.6,400924.8,197769.52,-120785.13,573878.4,-988.6933,-380.76376,-239.7557,348.21124,283.68768,-60.267155
-67724.62,-316441.22,396503.16,-99293.47,-31961.648,530902.1,-567.6546,-988.13,-57.116806,345.72208,290.38452,-51.49882
-55610.18,-325710.2,391952.72,-263392.88,59208.94,457032.78,-1639.3387,-508.9852,-10.966506,347.70874,293.0973,-44.76633
-44412.47,-333040.6,387445.22,-66286.016,-15734.354,442662.4,-2529.7947,74.58816,-303.22977,356.19104,290.88544,-40.158024
-34592.99,-338124.06,383104.75,208145.69,-123895.88,522793.66,-1851.5173,-413.94055,-581.5612,372.53177,283.57663,-38.108616
-26630.414,-340672.97,378966.6,182524.7,-54812.42,597509.1,-539.8648,-1420.8567,-428.22406,396.98618,271.728,-38.735115
-20966.455,-340469.8,375020.78,-82373.1,109026.79,551217.3,-406.74878,-1486.6862,-45.47619,428.36755,256.483,-41.15259
-17952.102,-337418.78,371275.78,-208147.22,93619.2,421424.66,-1475.0891,-579.10065,-6.5939083,464.1852,239.63417,-43.894463
-17784.613,-331575.8,367736.97,-54728.625,-121598.52,361432.84,-2075.173,-245.9862,-393.7751,501.12177,223.75539,-45.968983
-20446.271,-323154.66,364318.0,116516.086,-224311.58,433379.44,-1408.0023,-1231.3677,-658.2802,535.3981,211.9915,-47.079712
-25672.676,-312526.28,360811.4,66972.875,-28946.555,526058.3,-636.94696,-2220.505,-438.41916,562.9166,207.47095,-46.777306
-32963.145,-300218.34,356966.53,-82826.125,209415.08,512744.22,-981.09125,-1769.6355,-77.961624,579.53906,212.78853,-43.92692
-41617.496,-286898.38,352577.2,-86527.25,140581.69,415856.16,-1859.3622,-558.0304,-73.86177,581.70215,229.8652,-37.37259
-50780.17,-273327.25,347479.56,35726.266,-157760.27,353171.88,-1889.5654,-465.24725,-352.23883,567.0475,259.95782,-26.869055
-59493.293,-260293.73,341499.84,60746.05,-269153.5,371577.16,-1066.6621,-1766.3052,-470.0274,534.6546,303.48398,-13.029461
-66768.96,-248552.72,334452.53,-53273.51,-35737.914,412948.88,-710.80615,-2682.0483,-328.89905,484.93182,359.75885,3.427127
-71674.46,-238775.12,326197.25,-95025.375,210735.7,423110.56,-1334.652,-2019.6412,-243.86102,419.50638,426.99005,21.942657
-73409.16,-231502.1,316676.3,43428.055,129357.16,410512.47,-1810.3954,-943.5336,-352.37256,341.18,502.572,41.72591
-71361.07,-227103.14,305901.56,162493.4,-145583.94,389830.28,-1148.9619,-1209.4167,-411.66647,253.70827,583.3926,61.613045
-65146.613,-225750.48,293940.88,53051.332,-221154.39,347337.03,-112.68307,-2546.4106,-289.8518,161.33823,666.0227,80.517815
-54635.02,-227415.64,280930.16,-154485.0,-20350.744,295272.38,-114.78221,-3131.0396,-242.88106,68.36249,746.9727,97.71158
-39948.695,-231880.61,267066.38,-153334.03,139369.53,292108.0,-1049.4529,-2361.4363,-457.24603,-21.147917,823.10394,112.50868
-21436.188,-238757.62,252555.95,78897.43,43916.13,353618.53,-1390.3959,-1681.5189,-648.5151,-103.6075,891.956,124.07928
369.4406,-247524.53,237578.64,218375.23,-119706.12,394501.62,-471.36493,-2279.7192,-473.49902,-176.32283,951.7954,131.98335
24793.557,-257580.05,222316.44,54017.7,-91971.15,331026.62,476.48282,-3285.6294,-132.90271,-237.81369,1001.5784,136.71205
51068.38,-268304.62,206992.34,-196717.08,52727.29,214889.98,122.90397,-3218.0447,-132.0433,-287.7558,1041.0972,139.27487
78396.26,-279106.94,191831.12,-188397.22,55338.56,181702.44,-988.48804,-2340.9817,-501.68976,-326.67682,1071.1742,140.28806
106018.48,-289455.0,176967.92,63447.0,-89517.96,264086.38,-1225.3057,-2218.178,-711.55023,-355.79828,1093.5294,139.87843
133265.2,-298907.16,162419.86,210870.31,-123470.53,339715.28,-235.98029,-3200.1257,-459.0765,-377.07785,1110.3018,138.52254
159576.8,-307145.4,148155.58,69668.6,40246.367,298111.84,595.91675,-3838.8328,-123.70568,-393.0832,1123.6436,137.47952
184511.17,-313993.22,134161.72,-137591.81,146973.36,187065.08,226.0459,-3188.089,-185.79373,-406.5024,1135.6437,138.05727
207752.03,-319402.0,120418.34,-122282.805,-4097.245,133770.0,-561.96326,-2371.0142,-523.45197,-419.61377,1148.3204,140.70418
229110.66,-323417.8,106834.98,65754.516,-213041.34,170119.62,-402.99704,-2884.951,-653.9983,-434.10498,1163.3646,145.1405
248506.62,-326148.75,93252.57,147450.28,-154960.7,213243.47,620.5423,-4226.7065,-477.85153,-451.16376,1181.7622,151.16002
265931.0,-327738.78,79513.23,35279.152,114454.92,198672.14,1190.4459,-4572.3516,-350.0113,-471.4892,1203.6798,158.85292
281411.53,-328337.12,65507.93,-70403.375,209575.14,150343.4,776.56006,-3552.7139,-455.1768,-495.1715,1228.6666,168.07904
294991.34,-328062.84,51164.8,-17188.977,-20165.865,110144.664,362.1803,-2866.3552,-554.27277,-521.7184,1255.8721,178.19061
306714.28,-326977.7,36432.92,74318.875,-252895.39,75574.13,838.87915,-3731.6277,-462.70392,-550.3355,1284.1262,188.4438
316613.16,-325076.3,21300.582,31230.297,-156126.08,41296.84,1609.8606,-5033.0864,-381.52472,-580.2157,1312.0641,198.35742
324706.9,-322287.97,5808.5093,-78946.25,129850.64,37455.06,1555.2654,-4988.8813,-508.11,-610.64526,1338.4137,207.48366
331011.66,-318482.8,-9975.895,-58390.973,202256.36,71812.89,828.56366,-3809.802,-630.71765,-641.0685,1362.2422,215.18515
335555.75,-313487.25,-25981.197,84471.76,-19733.604,80706.914,660.2509,-3337.032,-460.3004,-671.26495,1382.962,221.02498
338387.28,-307113.0,-42106.516,121759.76,-200619.61,7836.247,1437.6002,-4266.9956,-171.68163,-701.47253,1400.2495,225.20996
339578.12,-299188.12,-58191.82,-35979.145,-97491.484,-92097.04,2045.3855,-5189.7217,-197.62675,-732.21857,1414.1254,228.24178
339234.16,-289574.6,-74055.67,-166881.17,104642.1,-107471.36,1563.5116,-4810.166,-534.9209,-763.9929,1425.0945,230.17076
337506.16,-278173.8,-89573.96,-51930.98,106256.84,-30020.33,758.0486,-3879.6213,-690.87317,-797.1285,1434.0288,230.6061
334584.78,-264935.75,-104698.484,176820.88,-58641.246,18302.912,1014.65497,-3941.0786,-421.36157,-831.93274,1441.8052,229.53479
330677.03,-249876.02,-119392.82,199496.58,-115541.016,-50357.625,2240.4453,-4942.869,-120.18879,-868.72815,1449.0875,227.69833
325982.97,-233084.52,-133584.42,-26242.908,4540.017,-167630.81,2922.754,-5412.8975,-230.27676,-907.6265,1456.4589,225.88791
320689.12,-214714.2,-147208.22,-185323.23,77945.68,-207360.0,2344.5305,-4814.891,-582.98755,-948.3312,1464.6089,224.16655
314970.6,-194962.27,-160280.44,-50830.316,-27492.646,-157488.86,1663.9277,-4354.8496,-679.36084,-990.2868,1474.2468,222.14198
308985.97,-174062.3,-172898.34,187248.86,-131108.61,-119526.93,2202.381,-5018.912,-441.81735,-1033.023,1485.8604,219.82426
302866.6,-152287.44,-185172.06,194690.72,-38086.625,-157365.7,3470.9055,-5973.834,-266.68985,-1076.2963,1499.6824,217.78983
296715.38,-129948.17,-197185.27,-29740.229,125746.984,-227243.2,3887.421,-5857.947,-366.44928,-1119.9658,1515.8934,216.52127
290619.8,-107378.44,-209020.66,-167106.56,94044.35,-266863.84,3110.2249,-4938.8184,-488.16595,-1163.9019,1534.7339,216.00174
284665.7,-84920.32,-220786.25,-47149.79,-111201.29,-278549.66,2493.8203,-4740.968,-398.91876,-1208.0728,1556.3748,216.06831
278941.12,-62915.36,-232592.83,124996.81,-182701.25,-289336.2,3023.0498,-5682.2964,-266.98785,-1252.5983,1580.7706,216.77318
273535.38,-41695.707,-244520.7,98486.87,11982.925,-290826.44,3877.365,-6376.817,-316.71927,-1297.6031,1607.6857,218.13086
268539.06,-21567.693,-256621.58,-56417.13,209260.42,-273336.25,3764.2075,-5721.448,-401.21164,-1343.0383,1636.7556,219.7805
264040.97,-2793.741,-268927.22,-88543.016,123499.31,-276241.53,2919.4966,-4598.454,-260.54834,-1388.6809,1667.4011,221.2295
260115.81,14418.353,-281421.9,34736.0,-129040.67,-335846.25,2701.637,-4586.5176,-25.45097,-1434.2095,1698.7247,222.26228
256808.88,29922.465,-294010.84,96543.01,-191845.48,-404201.66,3458.7527,-5618.098,-60.959087,-1479.1359,1729.6207,222.73325
254130.97,43646.562,-306545.8,-3539.1367,17681.598,-395661.66,4011.407,-6107.512,-350.40924,-1522.6814,1759.0114,222.0321
252061.58,55605.8,-318886.75,-83422.27,196826.44,-318505.7,3549.055,-5325.135,-452.64658,-1563.8788,1785.9097,219.214
250547.53,65900.82,-330913.12,18303.637,101848.64,-284704.28,2948.3499,-4440.792,-175.1391,-1601.8923,1809.2931,213.80864
249495.16,74698.57,-342470.97,158924.66,-113546.805,-357816.1,3405.303,-4733.146,93.57202,-1636.209,1828.1104,206.16444
248771.4,82211.53,-353346.1,100611.67,-145562.84,-456701.38,4495.237,-5718.3154,-41.198513,-1666.5306,1841.5686,196.79129
248223.72,88687.27,-363325.1,-98555.586,20271.227,-465453.53,4743.4814,-5961.785,-375.23154,-1692.6438,1849.4005,185.6874
247706.22,94398.64,-372275.56,-140418.75,123047.734,-393103.94,3905.9526,-5235.7354,-417.42648,-1714.5555,1851.8048,172.66972
247094.0,99619.57,-380147.5,60614.85,32722.441,-352108.88,3418.2085,-4752.4634,-126.78856,-1732.7388,1849.2065,158.18156
246286.12,104591.336,-386910.7,219258.69,-80053.21,-397538.78,4222.658,-5240.0957,67.30167,-1748.1174,1842.2043,143.33022
245212.23,109498.04,-392528.44,88726.16,-37461.64,-466048.38,5269.526,-5869.462,-53.948147,-1761.7773,1831.722,129.10326
243846.73,114459.164,-396998.9,-160680.97,72265.76,-483876.66,5051.161,-5609.6074,-211.8703,-1774.7379,1819.0356,115.90504
242216.6,119528.375,-400392.22,-175934.81,58651.85,-461926.38,3893.8625,-4834.338,-134.70895,-1787.9443,1805.5254,103.93229
240392.84,124690.414,-402826.9,63338.8,-53133.297,-448778.56,3506.7517,-4700.081,22.84611,-1802.2589,1792.3956,93.591034
238472.23,129863.58,-404427.4,214330.9,-63298.527,-449211.66,4434.2583,-5313.587,3.160293,-1818.2631,1780.5835,85.252396
236559.12,134917.11,-405318.06,72723.805,70040.59,-443729.78,5265.811,-5559.6807,-96.050476,-1836.0253,1770.7338,78.83835
234745.7,139698.69,-405633.25,-139500.78,143011.5,-448290.3,4789.415,-4857.6553,-20.476353,-1855.0654,1763.0476,73.967285
233084.66,144061.3,-405496.06,-116985.555,19476.508,-487533.56,3800.6902,-4116.3184,152.34682,-1874.4456,1757.1079,70.3548
231561.14,147889.38,-404985.5,84200.74,-136135.3,-526955.0,3843.042,-4378.228,112.391396,-1892.7787,1751.9203,67.71047
230076.4,151129.72,-404145.53,158762.94,-86524.01,-504631.12,4860.613,-5203.0415,-130.34692,-1908.2155,1746.1255,65.31029
228444.78,153820.97,-403023.7,21004.734,115304.586,-436206.94,5353.382,-5281.0137,-193.26117,-1918.6558,1738.1237,62.119953
226394.47,156105.94,-401667.94,-91841.75,182436.55,-416670.1,4717.989,-4394.591,76.4034,-1922.178,1726.0873,57.504467
223571.78,158222.36,-400072.0,-11510.817,8472.234,-487249.38,4120.551,-3774.4207,311.97543,-1917.3601,1708.1315,51.51249
219562.73,160484.62,-398151.56,106311.59,-167599.17,-562591.44,4602.1367,-4283.437,169.58661,-1903.3296,1682.7422,44.281635
213938.14,163266.22,-395800.72,52731.504,-98918.71,-543207.4,5432.225,-5126.447,-126.757545,-1879.7776,1649.157,35.489002
206307.3,166974.16,-392961.06,-87874.47,116318.99,-456655.3,5284.795,-5011.3237,-113.31908,-1847.1686,1607.3997,24.747566
196360.0,172004.58,-389614.25,-75154.836,179412.88,-417790.53,4359.2593,-4035.858,210.22424,-1806.9617,1558.109,12.379615
183895.08,178688.31,-385721.6,87074.37,17786.568,-467274.62,4088.5476,-3509.6248,397.0027,-1761.4886,1502.5006,-0.6210824
168846.94,187248.78,-381209.44,137221.77,-126324.77,-525422.75,4874.912,-4011.3296,241.80101,-1713.507,1442.4609,-13.412946
151309.98,197781.34,-376024.28,-30239.6,-57500.785,-515746.94,5415.7305,-4582.3965,53.81174,-1665.7999,1380.4539,-25.747887
131545.0,210244.03,-370177.34,-173821.89,103168.555,-462842.28,4722.536,-4207.5835,129.82664,-1621.002,1319.1226,-37.53662
109957.67,224452.0,-363721.2,-60610.562,121223.52,-432920.97,3711.1565,-3315.296,312.4947,-1581.4497,1260.8704,-48.385376
87059.32,240082.9,-356704.47,163921.98,-3850.712,-434972.4,3851.7021,-3071.1343,310.637,-1548.8746,1207.6779,-57.8499
63424.562,256702.27,-349168.78,173343.12,-65482.105,-434848.44,4912.915,-3602.4434,189.34074,-1524.1141,1161.0486,-65.91326
39648.105,273802.38,-341170.38,-53559.266,18425.293,-429144.34,5277.309,-3862.027,212.90228,-1507.0874,1121.8708,-72.8904
16297.222,290841.28,-332773.5,-191384.02,91488.64,-439281.06,4377.923,-3285.6023,354.30533,-1496.9712,1090.2687,-78.991486
-6133.4336,307278.5,-324023.1,-43910.105,24942.396,-448128.94,3548.0217,-2659.34,339.10187,-1492.3363,1065.6593,-84.32055
-27251.746,322612.1,-314948.4,170588.1,-69746.49,-412961.28,3996.5527,-2865.5256,152.7943,-1491.2383,1046.9868,-89.24342
-46780.914,336413.34,-305593.78,145782.38,-22531.574,-348795.6,4997.8013,-3468.5332,119.18008,-1491.4646,1032.8768,-94.335
-64564.73,348346.84,-296015.88,-68804.51,108262.98,-330746.2,5018.0,-3362.8425,366.23526,-1490.9266,1021.6638,-99.81938
-80568.09,358173.25,-286237.66,-160868.86,110354.445,-383191.38,4013.7292,-2508.9102,562.3083,-1487.9164,1011.5206,-105.38168
-94863.13,365746.9,-276228.84,-22308.26,-44402.71,-425125.3,3418.6433,-2050.3076,411.7452,-1481.0885,1000.78613,-110.74834
-107596.89,371016.62,-265953.62,115713.61,-129028.84,-376793.1,3929.144,-2562.5178,143.14479,-1469.4084,988.2323,-116.187225
-118954.78,374021.1,-255421.81,53825.336,3803.867,-279462.72,4513.1772,-3106.1028,181.6936,-1452.2997,973.0281,-122.12615
-129136.32,374868.12,-244666.28,-86203.484,179474.42,-242823.12,4080.752,-2605.7532,492.94562,-1429.8263,954.56494,-128.45561
-138341.02,373704.6,-233677.83,-79217.805,140295.42,-290864.34,3158.2566,-1514.6873,631.6936,-1402.6006,932.4677,-134.61407
-146750.4,370695.97,-222392.56,47331.184,-69833.44,-333028.9,3009.3472,-1200.6417,421.34735,-1371.4507,906.77344,-140.3636
-154504.69,366019.38,-210748.77,76084.79,-154407.38,-297591.97,3651.9604,-1910.9498,198.99612,-1337.204,877.9517,-146.10599
-161689.27,359858.1,-198728.98,-39463.88,7493.7036,-224421.39,3873.4106,-2380.3909,270.31522,-1300.723,846.6499,-152.31325
-168339.97,352388.7,-186332.94,-99566.84,182510.64,-191150.69,3169.86,-1713.6132,463.36868,-1262.9429,813.436,-158.97739
-174457.83,343769.44,-173533.17,13614.772,122399.77,-203174.97,2547.0713,-726.73334,458.4805,-1224.6964,778.77625,-165.84827
-180020.3,334141.62,-160281.48,131741.47,-78488.805,-210130.69,2933.7761,-720.7727,304.2323,-1186.4846,743.11224,-172.94662
-184990.28,323639.25,-146547.14,55779.918,-132356.48,-195235.77,3693.7122,-1535.9094,283.87128,-1148.4504,706.7971,-180.50139
-189331.44,312395.5,-132325.34,-120758.81,18704.936,-183707.86,3569.865,-1820.3732,411.8408,-1110.5082,669.95,-188.49936
-193027.64,300544.38,-117615.34,-135113.1,136534.1,-176418.42,2619.1316,-1078.3519,430.43033,-1072.3912,632.4615,-196.65015
-196095.44,288224.62,-102419.96,45862.473,57574.484,-143496.98,2150.1526,-371.7305,290.52667,-1033.6104,594.1515,-204.78128
-198586.98,275585.97,-86771.98,159902.42,-73542.57,-92739.62,2736.7559,-642.10767,265.01962,-993.5286,554.855,-212.9092
-200591.56,262787.7,-70735.62,31505.506,-49143.39,-79407.09,3331.1816,-1267.8063,474.00772,-951.58813,514.3728,-220.82054
-202237.89,249987.62,-54369.7,-164057.03,77282.56,-117574.3,2830.369,-1068.7357,629.5195,-907.44916,472.49612,-227.92726
-203688.33,237332.4,-37711.355,-152350.53,91803.766,-136849.39,1728.0892,-163.87149,476.8814,-860.91376,429.1983,-233.77626
-205119.97,224955.67,-20815.377,43389.383,-28047.697,-76753.19,1374.5164,224.1302,235.18929,-811.8417,384.7696,-238.46861
-206704.6,212977.14,-3792.5037,143312.2,-76230.51,14462.54,1983.7844,-294.67645,285.94522,-760.26117,339.68436,-242.28227
-208600.31,201492.5,13219.414,19326.46,43125.93,38507.41,2373.7656,-647.4615,570.1882,-706.5194,294.36554,-245.04268
-210951.86,190560.98,30118.268,-133860.38,144997.7,-12308.374,1767.0404,7.4577475,660.5575,-651.1874,249.14903,-246.2438
-213884.88,180206.06,46846.434,-99195.74,48392.395,-42782.707,914.0241,903.62604,415.20984,-594.7752,204.42374,-245.7814
-217493.14,170430.22,63336.887,53463.773,-121865.37,8734.553,908.41797,806.50745,188.663,-537.5983,160.64163,-244.19228
