v:X0014A,v:X0014B,v:X0014C,v:X0013A,v:X0013B,v:X0013C,c:X0013A:BUS8A,c:X0013B:BUS8B,c:X0013C:BUS8C,c:BUS9A:X0014A,c:BUS9B:X0014B,c:BUS9C:X0014C
93321.75,322329.8,-415651.56,117590.89,305677.75,-423268.62,-334.56668,143.03197,191.53471,315.63782,-322.36545,6.727646
77196.65,333176.25,-410372.9,101645.16,317229.88,-418875.03,-333.27332,131.4819,201.79141,322.5748,-315.41446,-7.1603303
60961.848,343549.25,-404511.1,85554.984,328331.22,-413886.2,-331.50644,119.745094,211.76135,329.0534,-308.0153,-21.038132
44640.414,353434.06,-398074.47,69343.24,338965.97,-408309.2,-329.26852,107.8382,221.43034,335.06442,-300.17838,-34.886036
28255.543,362816.6,-391072.16,53032.953,349119.03,-402151.97,-326.56277,95.77812,230.78465,340.5993,-291.91492,-48.68437
11830.5205,371683.56,-383514.1,36647.297,358775.97,-395423.28,-323.393,83.581985,239.811,345.65015,-283.23663,-62.41352
-4611.316,380022.34,-375411.03,20209.557,367923.1,-388132.66,-319.7637,71.26713,248.49658,350.20984,-274.15585,-76.053986
-21046.6,387821.1,-366774.5,3743.0942,376547.38,-380290.47,-315.68002,58.850983,256.82904,354.27185,-264.68546,-89.58639
-37451.977,395068.75,-357616.75,-12728.693,384636.56,-371907.88,-311.14767,46.351154,264.79654,357.8304,-254.83894,-102.99148
-53804.13,401754.97,-347950.84,-29182.398,392179.2,-362996.78,-306.17316,33.785404,272.38776,360.8805,-244.63028,-116.25022
-70079.83,407870.25,-337790.44,-45594.633,399164.5,-353569.88,-300.7635,21.171581,279.59192,363.41776,-234.07397,-129.34378
-86255.93,413405.97,-327150.03,-61942.074,405582.56,-343640.5,-294.92636,8.527583,286.39877,365.43857,-223.18503,-142.25352
-102309.47,418354.2,-316044.72,-78201.49,411424.28,-333222.78,-288.67,-4.128605,292.7986,366.94006,-211.97894,-154.96112
-118217.62,422707.9,-304490.3,-94349.77,416681.3,-322331.53,-282.00345,-16.778948,298.7824,367.9201,-200.4716,-167.4485
-133957.77,426460.94,-292503.2,-110363.98,421346.22,-310982.25,-274.93613,-29.405447,304.34155,368.37735,-188.6794,-179.69794
-149507.56,429607.97,-280100.4,-126221.336,425412.38,-299191.03,-267.4781,-41.990143,309.46823,368.3111,-176.61908,-191.69202
-164844.89,432144.47,-267299.56,-141899.33,428874.0,-286974.66,-259.63998,-54.515102,314.1551,367.72147,-164.30777,-203.4137
-179947.97,434066.88,-254118.9,-157375.67,431726.16,-274350.47,-251.43301,-66.9625,318.3955,366.60928,-151.76297,-214.84631
-194795.34,435372.47,-240577.12,-172628.36,433964.78,-261336.42,-242.86879,-79.31466,322.18344,364.97614,-139.00249,-225.97363
-209365.89,436059.34,-226693.47,-187635.75,435586.75,-247951.02,-233.95949,-91.55405,325.51352,362.8243,-126.04449,-236.77983
-223638.92,436126.6,-212487.66,-202376.5,436589.75,-234213.23,-224.71777,-103.66328,328.38104,360.15692,-112.90737,-247.24956
-237594.14,435574.03,-197979.89,-216829.67,436972.3,-220142.64,-215.15675,-115.62517,330.78192,356.97775,-99.6098,-257.36795
-251211.73,434402.53,-183190.8,-230974.72,436733.94,-205759.22,-205.28996,-127.42279,332.71277,353.29126,-86.17068,-267.12057
-264472.34,432613.72,-168141.38,-244791.55,435874.94,-191083.39,-195.13141,-139.0394,334.1708,349.10275,-72.60911,-276.49365
-277357.12,430210.12,-152853.0,-258260.52,434396.53,-176136.02,-184.69553,-150.45848,335.154,344.41815,-58.944355,-285.4738
-289847.75,427195.2,-137347.42,-271362.5,432300.84,-160938.36,-173.9971,-161.66385,335.66095,339.2441,-45.195843,-294.04825
-301926.5,423573.16,-121646.664,-284078.84,429590.8,-145511.98,-163.05133,-172.63957,335.69092,333.58798,-31.383102,-302.20486
-313576.2,419349.25,-105773.05,-296391.5,426270.34,-129878.836,-151.87381,-183.37001,335.24384,327.4578,-17.525763,-309.93204
-324780.28,414529.4,-89749.11,-308282.94,422344.06,-114061.12,-140.48045,-193.83987,334.3203,320.8623,-3.643516,-317.21878
-335522.84,409120.47,-73597.64,-319736.3,417817.62,-98081.31,-128.88744,-204.0343,332.92172,313.81082,10.243912,-324.05475
-345788.6,403130.2,-57341.582,-330735.3,412697.44,-81962.125,-117.11127,-213.93874,331.05,306.31342,24.116787,-330.4302
-355562.97,396567.0,-41004.04,-341264.3,406990.78,-65726.46,-105.16873,-223.53908,328.7078,298.38074,37.95539,-336.33612
-364832.06,389440.3,-24608.229,-351308.34,400705.75,-49397.402,-93.076805,-232.82167,325.89847,290.02402,51.740055,-341.76407
-373582.72,381760.16,-8177.4478,-360853.16,393851.3,-32998.15,-80.85266,-241.77336,322.626,281.2552,65.45119,-346.70636
-381802.5,373537.53,8264.954,-369885.2,386437.2,-16552.002,-68.51368,-250.38141,318.89508,272.08667,79.069305,-351.15598
-389479.7,364784.1,24695.611,-378391.6,378473.94,-82.3368,-56.07738,-258.6336,314.711,262.5315,92.57506,-355.10657
-396603.44,355512.25,41091.17,-386360.28,369972.84,16387.445,-43.5614,-266.51828,310.07968,252.60329,105.94925,-358.55252
-403163.6,345735.25,57428.344,-393779.94,360946.0,32833.938,-30.983501,-274.02426,305.00775,242.3161,119.172874,-361.48898
-409150.8,335466.9,73683.91,-400640.03,351406.25,49233.773,-18.361546,-281.14087,299.5024,231.68459,132.22714,-363.9117
-414556.6,324721.84,89834.75,-406930.78,341367.12,65563.64,-5.7134514,-287.85803,293.57147,220.72383,145.09352,-365.81735
-419373.3,313515.34,105857.945,-412643.25,330842.9,81800.35,6.942836,-294.1662,287.22336,209.4494,157.75372,-367.20312
-423594.03,301863.34,121730.7,-417769.34,319848.53,97920.81,19.589317,-300.0564,280.4671,197.87735,170.18974,-368.0671
-427212.84,289782.34,137430.47,-422301.78,308399.66,113902.125,32.207996,-305.52023,273.31226,186.0241,182.38394,-368.40802
-430224.53,277289.6,152934.95,-426234.06,296512.47,129721.58,44.78094,-310.54996,265.769,173.90648,194.31895,-368.22543
-432624.84,264402.75,168222.11,-429560.66,284203.97,145356.69,57.290264,-315.13834,257.84808,161.54175,205.97783,-367.5196
-434410.4,251140.2,183270.2,-432276.8,271491.56,160785.25,69.718155,-319.27884,249.5607,148.94746,217.344,-366.29147
-435578.62,237520.77,198057.86,-434378.66,258393.34,175985.31,82.04692,-322.96558,240.91866,136.14151,228.4013,-364.54282
-436127.88,223563.8,212564.06,-435863.25,244927.95,190935.3,94.25906,-326.19333,231.93427,123.14212,239.13403,-362.27615
-436057.34,209289.14,226768.2,-436728.44,231114.5,205613.95,106.337204,-328.95746,222.62025,109.967735,249.52693,-359.49466
-435367.16,194717.06,240650.11,-436973.03,216972.62,220000.4,118.264175,-331.25406,212.9899,96.637085,259.56525,-356.20233
-434058.3,179868.3,254190.02,-436596.66,202522.42,234074.23,130.02306,-333.07993,203.05685,83.16912,269.23468,-352.4038
-432132.62,164763.9,267368.72,-435599.88,187784.42,247815.44,141.59717,-334.43246,192.83528,69.58296,278.5215,-348.1045
-429592.88,149425.39,280167.47,-433984.06,172779.6,261204.47,152.97006,-335.30975,182.33969,55.89793,287.4126,-343.31052
-426442.62,133874.53,292568.1,-431751.56,157529.23,274222.3,164.1256,-335.7106,171.58499,42.133457,295.89523,-338.0287
-422686.4,118133.43,304552.97,-428905.5,142055.02,286850.47,175.04796,-335.63443,160.58647,28.309103,303.95743,-332.2665
-418329.5,102224.45,316105.03,-425449.94,126378.93,299071.0,185.72165,-335.08142,149.35977,14.444519,311.58765,-326.03217
-413378.12,86170.2,327207.9,-421389.8,110523.26,310866.56,196.13145,-334.05225,137.9208,0.55940694,318.77512,-319.33453
-407839.3,69993.51,337845.8,-416730.84,94510.516,322220.34,206.26259,-332.54843,126.28584,-13.326499,325.50958,-312.18307
-401720.97,53717.34,348003.62,-411479.7,78363.46,333116.22,216.10066,-330.57208,114.47142,-27.193464,331.7815,-304.588
-395031.72,37364.836,357666.9,-405643.78,62105.047,343538.75,225.63164,-328.12595,102.4943,-41.021782,337.58188,-296.56012
-387781.12,20959.234,366821.9,-399231.44,45758.37,353473.06,234.84196,-325.21347,90.37152,-54.791798,342.90256,-288.11078
-379979.5,4523.8486,375455.62,-392251.75,29346.666,362905.1,243.71852,-321.8388,78.12029,-68.48394,347.73596,-279.252
-371637.88,-11917.966,383555.84,-384714.66,12893.257,371821.4,252.24872,-318.00674,65.75804,-82.07876,352.0752,-269.99643
-362768.12,-28342.844,391110.97,-376630.88,-3578.471,380209.34,260.42038,-313.72272,53.30233,-95.55693,355.9141,-260.35718
-353382.88,-44727.445,398110.3,-368011.88,-20045.111,388056.97,268.22192,-308.99277,40.770866,-108.89931,359.24722,-250.34793
-343495.44,-61048.49,404543.94,-358869.9,-36483.258,395353.16,275.64227,-303.82373,28.181469,-122.08693,362.06985,-239.98294
-333119.88,-77282.77,410402.66,-349217.97,-52869.555,402087.53,282.67093,-298.22296,15.552031,-135.10106,364.378,-229.27692
-322270.94,-93407.24,415678.2,-339069.78,-69180.72,408250.5,289.29788,-292.1984,2.9005027,-147.9232,366.1683,-218.24509
-310964.03,-109398.97,420363.0,-328439.75,-85393.56,413833.3,295.5138,-285.75867,-9.755132,-160.53513,367.43826,-206.90312
-299215.25,-125235.234,424450.47,-317343.0,-101485.06,418828.06,301.3098,-278.91293,-22.396887,-172.91893,368.18607,-195.26715
-287041.25,-140893.53,427934.78,-305795.3,-117432.34,423227.66,306.6777,-271.6709,-35.00681,-185.057,368.41068,-183.35368
-274459.34,-156351.62,430810.97,-293813.03,-133212.75,427025.78,311.60983,-264.04288,-47.566982,-196.9321,368.11176,-171.17966
-261487.42,-171587.52,433074.94,-281413.25,-148803.86,430217.1,316.0992,-256.03967,-60.059563,-208.52733,367.28973,-158.76239
-248143.9,-186579.58,434723.5,-268613.53,-164183.52,432797.06,320.13943,-247.67262,-72.46681,-219.82623,365.94574,-146.1195
-234447.77,-201306.5,435754.28,-255432.12,-179329.88,434762.0,323.7247,-238.9536,-84.7711,-230.81276,364.08176,-133.269
-220418.47,-215747.36,436165.8,-241887.72,-194221.39,436109.12,326.8499,-229.89496,-96.95495,-241.47127,361.70035,-120.229095
-206075.94,-229881.62,435957.56,-227999.56,-208836.92,436836.5,329.51062,-220.50958,-109.00104,-251.78664,358.805,-107.01835
-191440.56,-243689.2,435129.78,-213787.42,-223155.67,436943.1,331.703,-210.81076,-120.89225,-261.7442,355.39975,-93.65553
-176533.16,-257150.5,433683.66,-199271.47,-237157.31,436428.78,333.42398,-200.81229,-132.61168,-271.3298,351.48944,-80.15963
-161374.88,-270246.38,431621.25,-184472.34,-250821.94,435294.28,334.67108,-190.52843,-144.14265,-280.52985,347.07965,-66.54982
-145987.27,-282958.22,428945.47,-169411.08,-264130.12,433541.2,335.4426,-179.9738,-155.4688,-289.3312,342.17667,-52.84544
-130392.2,-295267.94,425660.16,-154109.08,-277062.94,431172.03,335.73743,-169.16342,-166.574,-297.72144,336.7874,-39.06597
-114611.85,-307158.1,421769.94,-138588.08,-289602.06,428190.12,335.55518,-158.11269,-177.44247,-305.68857,330.91956,-25.230986
-98668.625,-318611.75,417280.38,-122870.15,-301729.62,424599.75,334.89612,-146.83734,-188.05878,-313.22128,324.58145,-11.36015
-82585.19,-329612.62,412197.8,-106977.62,-313428.4,420406.0,333.76123,-135.3534,-198.40784,-320.30893,317.7821,2.5268261
-66384.39,-340145.12,406529.53,-90933.055,-324681.78,415614.84,332.15207,-123.677155,-208.47493,-326.94138,310.53116,16.410208
-50089.258,-350194.25,400283.53,-74759.27,-335473.78,410233.06,330.07098,-111.8252,-218.24579,-333.10922,302.83893,30.270266
-33722.945,-359745.75,393468.7,-58479.254,-345789.06,404268.34,327.52087,-99.814384,-227.7065,-338.80368,294.7164,44.087303
-17308.715,-368786.0,386094.72,-42116.125,-355612.97,397729.1,324.50537,-87.66171,-236.84366,-344.01672,286.17502,57.841682
-869.88367,-377302.22,378172.1,-25693.14,-364931.53,390624.7,321.0287,-75.38442,-245.64427,-348.74088,277.227,71.51386
15570.183,-385282.25,369712.06,-9233.64,-373731.53,382965.16,317.0958,-62.999973,-254.09583,-352.96942,267.885,85.08442
31988.125,-392714.78,360726.66,7238.9834,-382000.4,374761.44,312.71225,-50.525944,-262.1863,-356.6964,258.16235,98.53406
48360.61,-399589.25,351228.62,23701.32,-389726.44,366025.12,307.88428,-37.98004,-269.90424,-359.9165,248.07283,111.84367
64664.37,-405895.88,341231.5,40129.977,-396898.66,356768.7,302.61874,-25.380114,-277.23862,-362.62512,237.63077,124.994354
80876.24,-411625.7,330749.44,56501.598,-403506.88,347005.28,296.92313,-12.744102,-284.17902,-364.81842,226.85101,137.9674
96973.18,-416770.56,319797.38,72792.93,-409541.66,336748.72,290.80554,-0.08996491,-290.71558,-366.4933,215.74889,150.7444
112932.32,-421323.2,308390.88,88980.805,-414994.44,326013.66,284.27472,12.564299,-296.83902,-367.64734,204.34016,163.30717
128730.98,-425277.1,296546.12,105042.234,-419857.5,314815.28,277.33994,25.200663,-302.54062,-368.27893,192.64107,175.63788
144346.69,-428626.66,284279.97,120954.39,-424123.94,303169.53,270.0111,37.80116,-307.81226,-368.3872,180.66823,187.71898
159757.3,-431367.12,271609.8,136694.66,-427787.66,291093.0,262.2986,50.347893,-312.64648,-367.972,168.43866,199.53333
174940.86,-433494.6,258553.72,152240.69,-430843.47,278602.78,254.21341,62.823032,-317.03644,-367.03384,155.96973,211.0641
189875.83,-435006.03,245130.19,167570.36,-433287.03,265716.66,245.76701,75.20884,-320.97586,-365.57413,143.27917,222.29495
204540.98,-435899.3,231358.31,182661.92,-435114.84,252452.94,236.97142,87.48775,-324.45917,-363.5949,130.38501,233.2099
218915.47,-436173.16,217257.67,197493.9,-436324.38,238830.47,227.83907,99.64235,-327.4814,-361.099,117.30556,243.79344
232978.86,-435827.16,202848.3,212045.25,-436913.88,224868.62,218.38293,111.655365,-330.0383,-358.08994,104.0594,254.03055
246711.19,-434861.84,188150.66,226295.27,-436882.5,210587.22,208.61647,123.50974,-332.12622,-354.57202,90.665375,263.90665
260092.9,-433278.56,173185.66,240223.72,-436230.25,196006.55,198.55348,135.18867,-333.74216,-350.55023,77.142494,273.40775
273105.03,-431079.56,157974.53,253810.8,-434958.12,181147.34,188.20831,146.67555,-334.88385,-346.03027,63.509983,282.5203
285729.06,-428268.0,142538.92,267037.2,-433067.9,166030.73,177.59564,157.95403,-335.54968,-341.0186,49.78722,291.23135
297947.06,-424847.8,126900.766,279884.1,-430562.28,150678.17,166.73058,169.00807,-335.73865,-335.52228,35.993706,299.52856
309741.66,-420823.9,111082.266,292333.28,-427444.78,135111.48,155.62854,179.82199,-335.45053,-329.5492,22.14905,307.40015
321096.06,-416202.0,95105.92,304367.03,-423719.84,119352.8,144.30534,190.38036,-334.6857,-323.1078,8.272925,314.83487
331994.22,-410988.62,78994.414,315968.28,-419392.78,103424.51,132.77713,200.66812,-333.44525,-316.2072,-5.6149487,321.82217
342420.56,-405191.22,62770.66,327120.5,-414469.75,87349.24,121.06026,210.6707,-331.73096,-308.85733,-19.494837,328.35217
352360.3,-398818.03,46457.703,337807.84,-408957.72,71149.85,109.171394,220.37386,-329.54526,-301.0685,-33.347015,334.41553
361799.34,-391878.06,30078.727,348015.2,-402864.53,54849.35,97.12746,229.76378,-326.89124,-292.8519,-47.15181,340.0037
370724.25,-384381.25,13657.008,357727.94,-396198.88,38470.914,84.94553,238.82716,-323.7727,-284.2191,-60.889595,345.10867
379122.3,-376338.2,-2784.1199,366932.38,-388970.2,22037.805,72.64293,247.55113,-320.19406,-275.1824,-74.540855,349.72324
386981.66,-367760.34,-19221.291,375615.38,-381188.75,5573.381,60.2371,255.92334,-316.16043,-265.75464,-88.0862,353.84085
394291.06,-358659.9,-35631.15,383764.62,-372865.66,-10898.963,47.74567,263.93185,-311.67755,-255.94923,-101.50636,357.4556
401040.16,-349049.78,-51990.37,391368.5,-364012.7,-27355.82,35.186363,271.5654,-306.75174,-245.7801,-114.78229,360.5624
407219.34,-338943.62,-68275.71,398416.25,-354642.44,-43773.805,22.576998,278.81308,-301.39008,-235.26172,-127.895096,363.1568
412819.84,-328355.8,-84464.03,404897.8,-344768.22,-60129.582,9.93551,285.6646,-295.60013,-224.409,-140.82616,365.23514
417833.72,-317301.4,-100532.33,410804.0,-334404.06,-76399.914,-2.7201324,292.11023,-289.3901,-213.23737,-153.5571,366.79446
422253.8,-305796.06,-116457.76,416126.4,-323564.72,-92561.69,-15.371949,298.14078,-282.76883,-201.76273,-166.06982,367.83255
426073.88,-293856.2,-132217.69,420857.44,-312265.53,-108591.914,-28.00194,303.74768,-275.74576,-190.00136,-178.34656,368.3479
429288.47,-281498.75,-147789.73,424990.44,-300522.62,-124467.836,-40.59212,308.9229,-268.3308,-177.96999,-190.36984,368.33984
431893.03,-268741.25,-163151.77,428519.5,-288352.62,-140166.88,-53.124588,313.65912,-260.53452,-165.68571,-202.1226,367.80832
433883.8,-255601.88,-178281.95,431439.6,-275772.88,-155666.73,-65.58153,317.94952,-252.368,-153.16599,-213.58813,366.75412
435258.06,-242099.27,-193158.78,433746.62,-262801.22,-170945.39,-77.94523,321.78806,-243.84283,-140.4286,-224.75014,365.17874
436013.75,-228252.62,-207761.14,435437.25,-249456.12,-185981.11,-90.1981,325.16925,-234.97116,-127.49166,-235.59277,363.08444
436149.88,-214081.62,-222068.23,436509.1,-235756.55,-200752.55,-102.32276,328.08835,-225.76558,-114.37354,-246.1006,360.47415
435666.2,-199606.4,-236059.78,436960.62,-221721.94,-215238.7,-114.302,330.5412,-216.2392,-101.092896,-256.25873,357.35162
434563.4,-184847.53,-249715.86,436791.25,-207372.27,-229418.98,-126.118805,332.52432,-206.40552,-87.66859,-266.05267,353.72125
432843.06,-169825.98,-263017.06,436001.16,-192727.9,-243273.25,-137.7564,334.03494,-196.27856,-74.119705,-275.46854,349.58823
430507.62,-154563.1,-275944.53,434591.5,-177809.67,-256781.81,-149.19827,335.07098,-185.8727,-60.46548,-284.49295,344.95844
427560.44,-139080.58,-288479.88,432564.25,-162638.77,-269925.47,-160.42818,335.6309,-175.20271,-46.725334,-293.11307,339.8384
424005.66,-123400.41,-300605.25,429922.3,-147236.73,-282685.56,-171.43013,335.7139,-164.28377,-32.918785,-301.31668,334.23547
419848.34,-107544.88,-312303.44,426669.4,-131625.47,-295043.94,-182.1885,335.3199,-153.13138,-19.06545,-309.0921,328.15756
415094.4,-91536.53,-323557.84,422810.2,-115827.15,-306983.06,-192.68802,334.44937,-141.76135,-5.185017,-316.42828,321.6133
409750.56,-75398.1,-334352.47,418350.16,-99864.23,-318485.9,-202.91373,333.1036,-130.18988,8.702789,-323.31482,314.61203
403824.47,-59152.527,-344671.94,413295.6,-83759.39,-329536.2,-212.85104,331.28442,-118.43339,22.578234,-329.7419,307.16367
397324.53,-42822.895,-354501.62,407653.72,-67535.52,-340118.2,-222.48587,328.99445,-106.50858,36.421597,-335.7004,299.2788
390259.97,-26432.406,-363827.56,401432.53,-51215.684,-350216.84,-231.80449,326.2369,-94.43242,50.2132,-341.18185,290.96866
382640.8,-10004.3545,-372636.44,394640.9,-34823.066,-359817.84,-240.79366,323.01572,-82.222046,63.93345,-346.17847,282.24503
374477.9,6437.9146,-380915.8,387288.47,-18380.967,-368907.5,-249.4406,319.33545,-69.894844,77.56284,-350.68314,273.1203
365782.84,22871.035,-388653.88,379385.7,-1912.7484,-377472.94,-257.73306,315.2014,-57.468323,91.082016,-354.68945,263.60745
356567.97,39271.656,-395839.62,370943.78,14558.181,-385501.94,-265.65924,310.6194,-44.960148,104.471756,-358.19174,253.71999
346846.4,55616.47,-402462.88,361974.72,31008.418,-392983.16,-273.2079,305.59598,-32.388096,117.713036,-361.185,243.47197
336631.97,71882.25,-408514.22,352491.3,47414.59,-399905.88,-280.36832,300.13837,-19.770037,130.78703,-363.665,232.87798
325939.16,88045.875,-413985.03,342506.97,63753.38,-406260.34,-287.13037,294.25427,-7.1238995,143.6752,-365.62823,221.95305
314783.16,104084.39,-418867.53,332035.9,80001.57,-412037.5,-293.48444,287.9521,5.5323534,156.35919,-367.0719,210.7127
303179.84,119974.99,-423154.8,321093.03,96136.08,-417229.1,-299.42145,281.24072,18.18074,168.82098,-367.99393,199.17293
291145.7,135695.11,-426840.78,309693.84,112133.97,-421827.8,-304.93304,274.12976,30.803288,181.0429,-368.393,187.35011
278697.78,151222.39,-429920.2,297854.56,127972.52,-425827.06,-310.01132,266.62924,43.382065,193.00754,-368.2686,175.26106
265853.84,166534.78,-432388.62,285592.0,143629.22,-429221.22,-314.64905,258.74985,55.899208,204.69789,-367.62085,162.92294
252632.11,181610.52,-434242.62,272923.6,159081.83,-432005.44,-318.83963,250.50272,68.33692,216.09738,-366.45068,150.35332
239051.38,196428.17,-435479.56,259867.36,174308.36,-434175.72,-322.57712,241.89958,80.67753,227.18976,-364.75977,137.57
225130.94,210966.69,-436097.62,246441.83,189287.2,-435729.03,-325.85614,232.95265,92.903496,237.9593,-362.5505,124.5912
210890.58,225205.42,-436096.0,232666.1,203997.05,-436663.16,-328.6721,223.67462,104.99745,248.39069,-359.82602,111.43534
196350.53,239124.11,-435474.66,218559.73,218417.0,-436976.75,-331.0209,214.07872,116.94219,258.4691,-356.5902,98.12112
181531.45,252703.0,-434234.47,204142.78,232526.58,-436669.34,-332.89932,204.17857,128.72075,268.1802,-352.84766,84.667465
166454.42,265922.78,-432377.22,189435.73,246305.72,-435741.44,-334.30463,193.98825,140.31638,277.51022,-348.6037,71.09349
151140.84,278764.7,-429905.53,174459.5,259734.83,-434194.3,-335.23486,183.52228,151.7126,286.44586,-343.86435,57.418488
135612.48,291210.44,-426822.9,159235.34,272794.84,-432030.2,-335.68875,172.79556,162.8932,294.9745,-338.63635,43.66189
119891.41,303242.34,-423133.75,143784.92,285467.2,-429252.12,-335.66565,161.82332,173.84233,303.08392,-332.92715,29.843245
103999.96,314843.34,-418843.3,128130.164,297733.9,-425864.06,-335.16556,150.62115,184.5444,310.76266,-326.74484,15.982191
87960.73,325996.94,-413957.7,112293.32,309577.5,-421870.8,-334.18924,139.20502,194.9842,317.9998,-320.0982,2.0984216
71796.49,336687.28,-408483.78,96296.91,320981.16,-417278.06,-332.73804,127.591095,205.14694,324.78503,-312.9967,-11.788334
55530.234,346899.16,-402429.4,80163.65,331928.72,-412092.38,-330.81403,115.79587,215.01814,331.10873,-305.4504,-25.658342
39185.062,356618.1,-395803.16,63916.47,342404.56,-406321.03,-328.4199,103.83608,224.5838,336.96194,-297.47003,-39.49189
22784.209,365830.25,-388614.44,47578.453,352393.88,-399972.3,-325.55905,91.72873,233.83034,342.33627,-289.06696,-53.269325
6350.9775,374522.53,-380873.5,31172.824,361882.4,-393055.22,-322.23557,79.49098,242.74458,347.22412,-280.25308,-66.97106
-10091.279,382682.6,-372591.3,14722.895,370856.66,-385579.56,-318.4541,67.14021,251.31389,351.61856,-271.04095,-80.57764
-26519.195,390298.84,-363779.62,-1747.9576,379303.94,-377555.97,-314.22006,54.693993,259.52606,355.51334,-261.44363,-94.0697
-42909.426,397360.44,-354451.03,-18216.324,387212.2,-368995.84,-309.53946,42.170017,267.36945,358.90292,-251.47482,-107.428085
-59238.684,403857.4,-344618.72,-34658.8,394570.2,-359911.38,-304.41895,29.58608,274.83286,361.78247,-241.14865,-120.63381
-75483.76,409780.44,-334296.7,-51052.02,401367.47,-350315.44,-298.8658,16.960093,281.90573,364.14792,-230.4798,-133.66812
-91621.56,415121.16,-323499.6,-67372.69,407594.38,-340221.7,-292.888,4.310035,288.57797,365.99588,-219.48341,-146.51247
-107629.17,419871.97,-312242.8,-83597.62,413242.06,-329644.47,-286.49402,-8.346108,294.84012,367.32376,-208.17513,-159.14862
-123483.836,424026.12,-300542.28,-99703.74,418302.53,-318598.78,-279.6929,-20.990356,300.68326,368.12964,-196.57103,-171.55862
-139163.02,427577.72,-288414.7,-115668.19,422768.56,-307100.38,-272.4944,-33.60472,306.09912,368.4124,-184.68758,-183.72482
-154644.44,430521.7,-275877.25,-131468.25,426633.8,-295165.56,-264.9087,-46.171276,311.08,368.17163,-172.54167,-195.62996
-169906.11,432853.88,-262947.75,-147081.5,429892.78,-282811.28,-256.94656,-58.6722,315.61877,367.40768,-160.15057,-207.2571
-184926.33,434570.94,-249644.61,-162485.75,432540.88,-270055.12,-248.61931,-71.089745,319.70908,366.1216,-147.5319,-218.5897
-199683.77,435670.47,-235986.7,-177659.1,434574.3,-256915.2,-239.93877,-83.40627,323.34503,364.31528,-134.70358,-229.61168
-214157.44,436150.88,-221993.44,-192579.98,435990.2,-243410.2,-230.91722,-95.6043,326.52155,361.9912,-121.68384,-240.30737
-228326.78,436011.5,-207684.72,-207227.2,436786.5,-229559.3,-221.5675,-107.666534,329.23404,359.15277,-108.49117,-250.66159
-242171.66,435252.53,-193080.86,-221579.95,436962.12,-215382.16,-211.90288,-119.57581,331.4787,355.80392,-95.14434,-260.65958
-255672.39,433875.03,-178202.62,-235617.81,436516.78,-200898.97,-201.9371,-131.3152,333.2523,351.9495,-81.6623,-270.28717
-268809.8,431880.97,-163071.16,-249320.84,435451.12,-186130.28,-191.68433,-142.86801,334.55234,347.59488,-68.0642,-279.5307
-281565.25,429273.2,-147707.97,-262669.6,433766.7,-171097.1,-181.15912,-154.21782,335.37692,342.74634,-54.36938,-288.37698
-293920.53,426055.4,-132134.86,-275645.06,431465.8,-155820.77,-170.37646,-165.34846,335.72495,337.41074,-40.597294,-296.81345
-305858.16,422232.16,-116373.984,-288228.8,428551.8,-140323.0,-159.35173,-176.24411,335.59583,331.59567,-26.767515,-304.82816
-317361.16,417808.88,-100447.74,-300402.97,425028.8,-124625.84,-148.10056,-186.88927,334.98984,325.3094,-12.899696,-312.40967
-328413.16,412791.9,-84378.75,-312150.25,420901.8,-108751.58,-136.63895,-197.26881,333.90778,318.5608,0.98645246,-319.54724
-338998.44,407188.3,-68189.85,-323453.94,416176.7,-92722.77,-124.98322,-207.36797,332.3512,311.35953,14.871195,-326.23074
-349102.03,401006.06,-51904.06,-334297.97,410860.2,-76562.2,-113.14992,-217.17241,330.32233,303.71582,28.7348,-332.45062
-358709.5,394254.0,-35544.5,-344666.97,404959.8,-60292.84,-101.15583,-226.66823,327.82407,295.64053,42.557568,-338.1981
-367807.22,386941.66,-19134.434,-354546.16,398483.97,-43937.797,-89.018005,-235.84193,324.85995,287.1451,56.319855,-343.46497
-376382.28,379079.44,-2697.1746,-363921.53,391441.84,-27520.314,-76.753685,-244.68051,321.4342,278.24164,70.002106,-348.24374
-384422.47,370678.56,13743.917,-372779.78,383843.5,-11063.726,-64.380264,-253.17142,317.55167,268.94278,83.584885,-352.52765
-391916.38,361750.9,30165.477,-381108.25,375699.7,5408.5864,-51.91532,-261.30258,313.21793,259.26172,97.04888,-356.3106
-398853.38,352309.2,46544.17,-388895.2,367021.97,21873.213,-39.376575,-269.06247,308.43906,249.21225,110.37498,-359.58722
-405223.56,342366.8,62856.723,-396129.44,357822.7,38306.758,-26.781837,-276.44003,303.22186,238.80864,123.54423,-362.35287
-411017.88,331937.94,79079.95,-402800.8,348114.94,54685.867,-14.149003,-283.4248,297.57382,228.06566,136.53792,-364.60358
-416228.16,321037.34,95190.805,-408899.75,337912.47,70987.266,-1.4960439,-290.0068,291.50287,216.99858,149.33759,-366.33618
-420846.94,309680.53,111166.39,-414417.62,327229.84,87187.79,11.159037,-296.1767,285.01767,205.62315,161.92505,-367.5482
-424867.66,297883.66,126984.0,-419346.6,316082.16,103264.414,23.798256,-301.92566,278.1274,193.95552,174.28238,-368.2379
